Generation	Inchi	Smiles
G4	UPQCDXYYYDKFQL	C(C(C(C)O)C(C(C)O)O)=O
G4	OSRZBWDJHOYYSG	C(C(C(C)O)C(C(C)N)O)=O
G4	WRQSZOXEZYXSJX	C(C(C(C)O)C(C(N)=C)O)=O
G4	XVNHIEAWNFSPDK	C(C(C(C)O)C(C=CN)O)=O
G4	VMHZTVAWWARZJB	C(C(C(CC=O)O)C(CN)O)=O
G4	WFMAHAPJGOQGBJ	C(C(C=O)C(CC(CN)O)O)=O
G4	YNFVBWFRJKAROV	C(C(C=O)C(CN)O)(O)=O
G4	GBLCESGQURCJKH	C(C(C(CN)O)C(C(C)O)O)=O
G4	IDTSSXVNSMRAAT	C(C(C=O)C(C(C(C)O)N)O)=O
G4	HUTSNQMFTULSBZ	C(C(C=O)C(C(C(C)O)O)O)=O
G4	VBESYFJEMZTSLP	C(C)(C(C(C(C(C)O)O)O)N)=O
G4	VRDCOBGSPCDUKX	C(CN)(CC(C(C(C)O)O)O)=O
G4	YTWYUEVZKVYEGT	C(C(C(CC=O)O)C(CO)O)=O
G4	LPJHLTYBIDHIKR	C(C(C=O)C(CC(CO)O)O)=O
G4	PFCUXEAFATZRNA	C(C(C=O)C(CO)O)(O)=O
G4	VIZFDJYUGCWORF	C(C(C(CO)O)C(C)(CN)O)=O
G4	SVYDISICUPRZNQ	C(C)(C(C(CC(CO)O)O)N)=O
G4	GUNYBQBMQZIKTP	C(CN)(CC(CC(CO)O)O)=O
G4	USZADRATJDKBKW	C(C(C(CO)O)C(C(C)O)O)=O
G4	AMSFRPMFGDJTKY	C(C(C(CO)O)C(C(C)N)O)=O
G4	DTEKWCSSNKWWHP	C(C(C(CO)O)C(C(N)=C)O)=O
G4	GBUOWHPFOYOLKM	C(C(C(CO)O)C(C=CN)O)=O
G4	ZVOCZPFJEVHUNX	C(C(C(C(C)(CN)O)O)=O)=O
G4	DQTFLHBZIGLMSE	C(C(CO)(C(C(C)=O)N)O)=O
G4	YSYJSIJSMWCBDU	C(C(CO)(CC(CN)=O)O)=O
G4	DOSQIADLQRFNDS	C(C(CO)(C(C(C=O)=O)O)O)=C
G4	PFROVLRRCYACJZ	C(CO)(C(C(C(C=C)=O)O)O)=O
G4	JMKYUOVNRCMPDL	C(C(C(C(C(C)O)O)O)=O)=O
G4	HRJQLFQULKYBRM	C(C(C(C(C(C)N)O)O)=O)=O
G4	ZUZPUNGYHWRBOP	C=C(C(C(C(C=O)=O)O)O)N
G4	OGVMTRSTPWKDPU	C(N)=CC(C(C(C=O)=O)O)O
G4	RRHJUDVKXNLNTR	C(C(C)=O)(C(C(C)(CN)O)O)=O
G4	YHGIUSLTCQRLPG	C(C(CO)=O)(CC(C)(CN)O)=O
G4	WWHPUOVKUINPCA	C(C)(C(CO)(C(C(C)=O)N)O)=O
G4	IDQRHZWCUZMRGJ	C(CO)(C(C)(C(C(C)=O)N)O)=O
G4	GPUZYVMBRFQLEK	C(C)(C(CO)(CC(CN)=O)O)=O
G4	VNASDGUIUPBBRN	C(CO)(C(C)(CC(CN)=O)O)=O
G4	GLGUJJRYWJUNTJ	C(C(C)=O)(C(C(C(C)O)O)O)=O
G4	UMPORJXQJSDWFE	C(C(CO)=O)(CC(C(C)O)O)=O
G4	POEYJZKTPQYGEC	C(C(C)=O)(C(C(C(C)N)O)O)=O
G4	OCVAKXKPCOTXGY	C(C(CO)=O)(CC(C(C)N)O)=O
G4	RQKMYYKFWDLOGH	C=C(C(C(C(C(C)=O)=O)O)O)N
G4	UBTNKMOCGQPXSQ	C=C(C(CC(C(CO)=O)=O)O)N
G4	SJBUKDRUBWHLHH	C(N)=CC(C(C(C(C)=O)=O)O)O
G4	CMVZYLGNSNYOJO	C(N)=CC(CC(C(CO)=O)=O)O
G4	ZMIFHHQPGRSFMJ	C(C(C(C(C(C)O)=O)O)N)(C)=O
G4	NUXSABDWDMZGKO	C(C(C(C)O)(C(C(C)=O)N)O)=O
G4	AONXULWHDSULBQ	C(CC(C(C(C)O)=O)O)(CN)=O
G4	HSLFDSRLPCGQND	C(C(C(C)O)(CC(CN)=O)O)=O
G4	MZTLOGFHKWTTQY	C(CC(C(C(C(C)O)=O)O)O)=O
G4	CVVYSROVFIDVBZ	C(C(C=O)C(CO)(C(C)O)O)=O
G4	BUYKCRWJJVJCBA	C(C(C(C(C)O)=O)O)(O)=O
G4	CLXMHABUZXHQNP	C(C(C(C)(CN)O)O)(C(C)O)=O
G4	RNHPVYTUXUCNMJ	C(C)(C(C(CO)(C(C)O)O)N)=O
G4	ZOEIYZILNWYICU	C(CN)(CC(CO)(C(C)O)O)=O
G4	HHXGDMLIHWUUQH	C(C(C(C(C)O)O)O)(C(C)O)=O
G4	HIIUBXGVNQUBNT	C(C(C(C(C)N)O)O)(C(C)O)=O
G4	XLNMBEZNSXGNPS	C(C(C(C(N)=C)O)O)(C(C)O)=O
G4	REVAIZPGDHJJLI	C(C(C(C=CN)O)O)(C(C)O)=O
G4	ZIHPNCYMSJSKON	C(C(C=O)C(CO)(C(C)N)O)=O
G4	FOIPTCNEFMWVGI	C(CC(C(C(C(C)N)=O)O)O)=O
G4	NTWYDJFGKWBRQC	C(C(C=O)C(C(CCO)O)O)=O
G4	NSPAYXPMTBDXRB	C(C(C=O)C(C)(C(CO)N)O)=O
G4	ZGCVKRMENSWHPX	C(CC(CC(C(CO)N)=O)O)=O
G4	GPYDONYBHDXAFC	C(C(C=O)C(CN)(CCO)O)=O
G4	DRYBNZVGAXMMIV	C(CC(C(C(CCO)=O)N)O)=O
G4	HEYFWIWBGZWNNG	C(CC(C(C(CN)=O)CO)O)=O
G4	XFBGGTIPSOAJTP	C(C(C=O)C(C)(C(CN)O)O)=O
G4	IJVXKUNRPGAHTP	C(CC(CC(C(CN)O)=O)O)=O
G4	DYNYZYWCIBSGPC	C(C(C=O)C(CO)(CCN)O)=O
G4	PZCSQBMCXJVXEL	C(CC(C(C(CCN)=O)O)O)=O
G4	JRYGOVXRKAMMPG	C(CC(C(C(CO)=O)CN)O)=O
G4	VPCLNTDBLHAJNA	C(C(C=O)C(C(CN)O)O)=O
G4	FGROTNHULGWFEZ	C(C(C=O)C(C(CCO)N)O)=O
G4	LHCDRFSISIEFHW	C(C(C=O)C(C=C(CO)N)O)=O
G4	NANNQWIHZXTKTK	C(C(C=O)C(C(C(N)=C)O)O)=O
G4	KHGMRMSTCHNUMQ	C(C(C=O)C(C(N)=C)(CO)O)=O
G4	PCMZEICHVBXUQT	C(CC(C(C(C(N)=C)=O)O)O)=O
G4	LVOHFHHPPGVUPD	C(C(C=O)C(C=CN)(CO)O)=O
G4	IHLAQJFSOZERCA	C(CC(C(C(C=CN)=O)O)O)=O
G4	YTTANXDLQWBGIH	C(C(C)=O)(C(C(C(C)O)O)N)=O
G4	UKHKIUOBGKBMBI	C(C(CN)=O)(CC(C(C)O)O)=O
G4	GKAJFUMEOAVGCA	C(C(CO)(C(C(C=O)=O)N)O)=C
G4	LLQSDIYHWYCRBP	C(C(CN)(C(C(C=C)=O)O)O)=O
G4	VIADDWCJWSHVJC	C(CN)(C(C(C(C=C)=O)O)O)=O
G4	HNDVYVZRYYTERQ	C(C(C(C(C(C)O)O)N)=O)=O
G4	YMHKHEZMGWZSOH	C(C(C(C(C)O)O)C(C=O)N)=O
G4	JSXWYXUFEVHJCB	C(C(C(C(C)N)=O)O)(O)=O
G4	XUPZSVAHPADKKV	C(C(C(C(C)O)O)O)(C(C)N)=O
G4	KOZBVJCMLYWCKI	C(C)(C(C(C(CCO)O)O)N)=O
G4	QJEAYSAUTATEFK	C(CN)(CC(C(CCO)O)O)=O
G4	CLOLOYXKNPIPQZ	C(C(CC(C)(CN)O)=O)(O)=O
G4	NRRAHNSPZBWAAI	C(C(C)(C(C(C)=O)N)O)(O)=O
G4	XJNVPMKOPATPGK	C(C(C)(CC(CN)=O)O)(O)=O
G4	QGQOWOHRQQAQAM	C(C(CO)(CC(C(O)=O)=O)O)=C
G4	FAGRSAYMQVWPHV	C(C(C)(C(C(C=C)=O)O)O)(O)=O
G4	FRIWJYNKZPJVRL	C(C(CC(C(C)O)O)=O)(O)=O
G4	VRJGWQMSXAEONF	C(C(CC(C(C)N)O)=O)(O)=O
G4	WDDAOFZVPZEWRK	C=C(C(CC(C(O)=O)=O)O)N
G4	BZBNMSFJLJVGRV	C(N)=CC(CC(C(O)=O)=O)O
G4	LNXGBQJSSFZXIT	C(CC(C(CO)N)=O)(O)=O
G4	KOTVUCJDZSGCDH	C(C(C(CCO)=O)N)(O)=O
G4	DSHLLRWAAWSBLK	C(C(C(CN)=O)CO)(O)=O
G4	RKXTVMFDNYICFU	C(CC(C(CN)O)=O)(O)=O
G4	PIYMPTHMTNWOOE	C(C(C(CCN)=O)O)(O)=O
G4	DYDNSQVAFYPSPI	C(C(C(CO)=O)CN)(O)=O
G4	KQPPQORFHDVJHY	C(C(C(C(N)=C)=O)O)(O)=O
G4	LJKXJIDBFZFNMJ	C(C(C(C=CN)=O)O)(O)=O
G4	YSJCWSWNUBWHKQ	C(C(C(C(C)=O)N)O)(O)=O
G4	VGICVXCJKXJIFU	C(C(CC(CN)=O)O)(O)=O
G4	SGBSLQXLYSCZSG	C(C(C(CN)=O)C(C(C)O)O)=O
G4	VOMLYJUKSBESKF	C(CC(C(C(C(C)O)O)N)=O)=O
G4	GNMMKLWVTOWBMD	C(C(C(CC(C(C)O)O)=O)N)=O
G4	DKKBHYRDVBDBPG	C(C(CO)N)(CC(C(C)O)O)=O
G4	XVIKHTCNBBCICH	C(C(C(C(C)O)O)N)(CCO)=O
G4	JUVUESYICZFADY	C(CN)(C(CO)C(C(C)O)O)=O
G4	NIKBQXCMOBQJKS	C(C)(C(C1(COC(C1)O)O)N)=O
G4	LSYXBYCFRUILGP	C(CN)(CC1(COC(C1)O)O)=O
G4	KEDKXAJGYPMZGG	C1(COC(C1C(C)(CN)O)O)=O
G4	PTDLFXDGCXECOL	C1(C(C(C)(CN)O)OC(C1)O)=O
G4	AFIPCEJVDBCDOS	C(C(C(C=C)(CO)O)N)(C)=O
G4	IVRJEENMXQGPIL	C(CC(C=C)(CO)O)(CN)=O
G4	MDVWQEYJQPTKPN	C=CC(C(C(C)(CN)O)O)=O
G4	VYAAVPNRIONEQS	C(C)(C(C(C(C)O)O)N)=O
G4	NUNCCKJQOUGWPH	C(CN)(CC(C(C)O)O)=O
G4	IUJLDDHBKSZART	C(C)(C(C1(COCC1O)O)N)=O
G4	LEUVPTNYQVLNFC	C(CN)(CC1(COCC1O)O)=O
G4	RRDFCTJXSHOUQM	C1(C(C(C)(CN)O)OCC1O)=O
G4	NDBCNAGYOJXEMM	C(C)(C(C1(C(O)OCC1)O)N)=O
G4	XQRPFDZNBZCEBB	C(CN)(CC1(C(O)OCC1)O)=O
G4	QSCYUHDVWYQTBD	C1(C(O)OCC1C(C)(CN)O)=O
G4	VMGSZNWVCDBFTC	C(C(C)=O)(CC(C(CN)O)O)=O
G4	NPMWLZNDEJNGBN	C(CC(CC(C(CN)O)O)=O)=O
G4	PJPPAPCDGJDJIM	C(C(C(C)=O)C(C(CN)O)O)=O
G4	INXXZZVGVIVTHB	C1(COC(C1C(C(C)O)O)O)=O
G4	FRUDLTHHSUGHEV	C1(C(C(C(C)O)O)OC(C1)O)=O
G4	OGPCVJVOMQTJLM	C1(COC(C1C(C(C)N)O)O)=O
G4	HCPBNGYUPMKMGZ	C1(C(C(C(C)N)O)OC(C1)O)=O
G4	MBLKEVPYUARHKH	C1(COC(C1C(C(N)=C)O)O)=O
G4	QWIKFGRWIHZSBS	C1(C(C(C(N)=C)O)OC(C1)O)=O
G4	KMJWSJYYVMHEFN	C1(COC(C1C(C=CN)O)O)=O
G4	GSXNIDAYHGIIPO	C1(C(C(C=CN)O)OC(C1)O)=O
G4	KKSRKVGVHXMBIX	C=CC(C(C(C(CN)O)O)O)=O
G4	JUXXWSSSFAEMKW	C=CC(C(C(C(C)O)O)O)=O
G4	LTUMQSRVTVWVOX	C=CC(C(C(C(C)N)O)O)=O
G4	ORLWUBYZHMWZSD	C=C(C(C(C(C=C)=O)O)O)N
G4	GLZLWFWFSNCTON	C=CC(C(C(C=CN)O)O)=O
G4	IMXAGBVQDJSNKS	C(C(CN)O)(CC(C(C)O)O)=O
G4	HTFXFGGARRGULZ	C(C(C(CN)C(C(C)O)O)=O)=O
G4	YKVTWHBACODFAR	C(C(C(C(C)O)O)O)(CCN)=O
G4	UMHYUDVGLBULCD	C(CO)(C(CN)C(C(C)O)O)=O
G4	ZDWXJZBBLBTIQG	C1(C(C(C(C)O)O)OCC1O)=O
G4	AHSGYSFDJOAKGJ	C1(C(O)OCC1C(C(C)O)O)=O
G4	AKOSYAIYQIWCSL	C=C(C(C(C(C(C)O)O)O)=O)N
G4	BBYPQMYKGNWTLV	C(N)=CC(C(C(C(C)O)O)O)=O
G4	PFMRXUJMYUPZIY	C1(C(C(C(C)N)O)OCC1O)=O
G4	HJXFHXNQXRNAQM	C1(C(O)OCC1C(C(C)N)O)=O
G4	GDDNJBLSXDKTOJ	C1(C(C(C(N)=C)O)OCC1O)=O
G4	JKSBYRQGRZXAER	C1(C(C(C=CN)O)OCC1O)=O
G4	HTMSXZXHKATXKN	C1(C(O)OCC1C(C(N)=C)O)=O
G4	HBCOJLPALMEXFH	C1(C(O)OCC1C(C=CN)O)=O
G4	JCNGVKBKWIJOCV	C(C(CC(C)O)(C(C=O)O)O)=O
G4	UQOWJSDNQXKUQO	C(C(C(C(CO)O)C(C)O)=O)=O
G4	YGJAYAZWCUCCFW	C(CC(C(C)(C(C=O)O)O)O)=O
G4	CWDNXCZNPODKJC	C(C(C(CC(C(C)=O)O)O)O)=O
G4	YAPZYQZYLIVHNH	C(CC(C(CC(CO)O)=O)O)=O
G4	KQGRZSMTMJSRHU	C(C(C(CO)O)C(C(C)=O)O)=O
G4	QFYITVLEXBIACF	C(C(C)(CC(C(C=O)O)O)O)=O
G4	RDFILWPBHXLUDS	C(C(C(CO)O)C(C=O)(C)O)=O
G4	ZGOWPCHSOHJRIL	C(C(C(CCO)O)O)=O
G4	CXPNIWULHHKHIJ	C(C(CO)C(CO)O)=O
G4	YECZZWUIAXEARY	C(C(C(C(CO)N)O)O)=O
G4	XSPTXUMHWLCZBD	C(C(C(CO)(CC(C)O)O)O)=O
G4	AMJSDVAUDJLNQW	C(CO)(C(C(CO)O)C(C)O)=O
G4	XAZRVLSMZRFUPN	C(C(C(CO)O)O)(CC(C)O)=O
G4	AWWDAEYRNORHRF	C(C(C(C)(C(C(C)O)O)O)O)=O
G4	HXYZOQGPAOEYNC	C(C(C(C)O)O)(CC(CO)O)=O
G4	VJLSPMMPXGHOCN	C(C(C(CC(CO)(C)O)O)O)=O
G4	CLBJOXOROKWUTL	C(C(C(CO)O)C(C)(CO)O)=O
G4	NGEVRUUFNAKXBP	C(C(C(CC(C)O)O)O)=O
G4	QMKXGRGFQRAWPU	C(C(C(CO)O)C(C)O)=O
G4	GYUUFXXXTHHRRI	C(C(C(CC(CN)O)O)O)=O
G4	YJTXAEYRLYTWJY	C(C(C(CO)O)C(CN)O)=O
G4	UEHGPSGGFKLPTD	C(C(C(C(C(C)O)N)O)O)=O
G4	PNNNRSAQSRJVSB	C(C(C(C(C(C)O)O)O)O)=O
G4	KLCDBKAWGMBSME	C(C(C(CO)O)C(CO)O)=O
G4	VDSAQEDKJUSZPS	C(C(C(C(CO)O)O)=O)=O
G4	QEDCYTISSRHIRG	C(CO)(C(C)(C(C=O)O)O)=O
G4	SQLXNBIMKPWGCT	C(C(C(CO)(C(C)O)O)O)=O
G4	YQESOEYBKHKQAL	C(C)(C(CN)(C(C=O)O)O)=O
G4	KNRRFNWIFCBCCE	C(CN)(C(C)(C(C=O)O)O)=O
G4	SIHHVAYERFAIDG	C(C(C)=O)(C(C(CO)O)N)=O
G4	SMFSTUZLWLOMDS	C(C(CN)(C(C=O)O)O)=O
G4	KECIBUDYHBQAMP	C(C(C(C(CO)O)N)=O)=O
G4	FWFJQTWRCLWCQT	C(C(C(CO)O)C(C=O)N)=O
G4	HJYRHNDMBSVYKF	C(C(C(C)N)(C(C=O)O)O)=O
G4	UCPGUVPPFAHPON	C(C(C(CO)(C(C)N)O)O)=O
G4	DLXFNRJKAZJAFH	C(C(C)(C(C=O)O)O)(O)=O
G4	UQIGQRSJIKIPKZ	C(C(CC(CO)O)=O)(O)=O
G4	LRJWTXIDODGZIU	C(CC(CN)(C(C=O)O)O)=O
G4	CVARGEYVEARLDL	C(C(C(CN)=O)C(CO)O)=O
G4	FTNGCGHXRSCVMZ	C(C(C(C)(C(CO)N)O)O)=O
G4	NBTHEANXNFYYLH	C(C(C(CN)(CCO)O)O)=O
G4	ISUPDYFJBCQTJK	C(CN)(C(CO)C(CO)O)=O
G4	HJVOVUXODMPMOJ	C(C(C(C)(CN)O)O)=O
G4	HNQFSWWFLHSOLX	C(C)(C(C(CO)O)N)=O
G4	YMAHABHTDGOELF	C(CN)(CC(CO)O)=O
G4	ZEHFKOIQFRAZSW	C(C(C1(COC(C1)O)O)O)=O
G4	UOUBDKLZYQKQGR	C1(COC(C1C(CO)O)O)=O
G4	LVTNTMJCZZKCFW	C(C(C(C=CC(CO)=O)O)O)=O
G4	NNEUCVFLSKRFDF	C(C(C(C=CC=O)(CO)O)O)=O
G4	QIUWSHIVKAPXPO	C(C=CC(C(C(CO)O)O)=O)=O
G4	XHFRHQLPBWYZCZ	C(C(C(C=C)(CO)O)O)=O
G4	ODLALOBNCTWMIE	C(C(C(C)(C(CN)O)O)O)=O
G4	OJQXGCSCCOFOEO	C(C(CCN)(C(C=O)O)O)=O
G4	OUIGZBDDYTZGHI	C(C(C(CN)C(CO)O)=O)=O
G4	FQTZGTMNUXOXGQ	C(C(C(CO)(CCN)O)O)=O
G4	RCONVIOHJRZIJO	C(CO)(C(CN)C(CO)O)=O
G4	IKHXAQXDRKSBCU	C(C(C(C(CN)O)O)O)=O
G4	WDRISBUVHBMJEF	C(C(C(C(C)O)O)O)=O
G4	PBYULFCMHGABSZ	C(C(C(C(C)N)O)O)=O
G4	DHMXEHHYEIJJQA	C(C(C1(COCC1O)O)O)=O
G4	NFWXZOPUNGLRBD	C(C(C1(C(O)OCC1)O)O)=O
G4	UTUSMENOLHYNQR	C1(C(O)OCC1C(CO)O)=O
G4	PEALTNNRBPRMAW	C(C(C(C=C(CO)N)O)O)=O
G4	SXHTXICSPJSWFR	C(C(C(C(C(N)=C)O)O)O)=O
G4	DWBAKJMMXFTXCT	C(C(C(C(C(N)=C)=O)O)O)=O
G4	CTTJRMZEGMPRAN	C(C(C(N)=C)(C(C=O)O)O)=O
G4	XLJAYJAHGRKLGF	C(C(C(C(N)=C)(CO)O)O)=O
G4	JUAZXUGWESTZKM	C(C(C(C(N)=C)O)O)=O
G4	BPWRXTGGLQFESF	C(C(C(C=CN)(CO)O)O)=O
G4	YXXDVXSGAZZESK	C(C(C(C(C=CN)=O)O)O)=O
G4	BXYMXNLJPZINFF	C(C(C=CN)(C(C=O)O)O)=O
G4	KLDBXEGCMFFKSB	C(C(C(C=CN)O)O)=O
G4	PQESEVRWNSLGOR	C(C(CO)C(CO)(CO)O)=O
G4	XMJUZRXXVAEMRE	C(CO)(C(C(CC(C)O)O)O)=O
G4	RCAWASAKGJMHCF	C(C(C(C)O)C(CO)(CO)O)=O
G4	HWDQZMAZCTUFGO	C(C(C=O)C(CO)(CO)O)=O
G4	SCSGVVIUUUPOOJ	C(C(C(CO)=O)O)(O)=O
G4	UZMDAKHOEPKCNT	C(CO)(C(C(C)(CN)O)O)=O
G4	OSPMMRGXOFLSQQ	C(C)(C(C(CO)(CO)O)N)=O
G4	YUQDMPMTKDHFNM	C(CN)(CC(CO)(CO)O)=O
G4	COZUUEGNYNJXKJ	C(C)(C(C)(C(C(CO)=O)O)O)=O
G4	HDOKWYQLJPEIOV	C(C(C)=O)(CC(CO)(CO)O)=O
G4	MCFITSDWJQTWPY	C(CC(C)(C(C(CO)=O)O)O)=O
G4	OXWLVCXYBWXIAS	C(C)(CC(C(C(CO)=O)O)O)=O
G4	HAJRMLGDMBOOTH	C(CC(CC(CO)(CO)O)=O)=O
G4	GHNAZPQWJCSLPW	C(C(C(C)=O)C(CO)(CO)O)=O
G4	MFYACHUYAZBHNF	C(C(C=C)(C(C(CO)=O)O)O)=O
G4	SALRRIZKWRXEEO	C(C(C(C=C)(CO)O)O)(CO)=O
G4	PPWFGWLMYDVLDK	C=CC(C(C(CO)(CO)O)O)=O
G4	KAFQBYHFHGPKBA	C(CO)(C(C(C=CC=O)O)O)=O
G4	QZNPNKJXABGCRC	C(CO)(C(C(C(C)O)O)O)=O
G4	CAUUHNGFILMEQX	C(CO)(C(C(C(C)N)O)O)=O
G4	LQWPHZNKCOXFEF	C(CO)(C(C(C(N)=C)O)O)=O
G4	FRJCKKFWZUFQCC	C(CO)(C(C(C=CN)O)O)=O
G4	PHEQZDXVACLXJK	C(C(CO)C(C(CO)O)O)=O
G4	ZJQKEFFIWTYISQ	C(C(C(C)O)C(C(CO)O)O)=O
G4	AKTMIDGTSNJTSP	C(C(C=O)C(C(CO)O)O)=O
G4	LVFMZGYQVJOORH	C(CN)(CC(C(CO)O)O)=O
G4	FDEBSVCISIUMSP	C(C(C)=O)(CC(C(CO)O)O)=O
G4	NRHOQKYYHROFQN	C(CC(CC(C(CO)O)O)=O)=O
G4	KJTXICACCCSSAQ	C(C(C(C)=O)C(C(CO)O)O)=O
G4	NHTZGCAWTQQKFY	C=CC(C(C(C(CO)O)O)O)=O
G4	VIVIKCIAHZWLCF	C(CO)(C(C(CCO)O)N)=O
G4	IWWCGQHALZEWRT	C(C(CO)C(CO)(CN)O)=O
G4	XVVHQWZLJZVJAV	C(CO)(C(C(CC(C)O)O)N)=O
G4	WVXCVYIKHUURAD	C(CN)(C(C(CC(C)O)O)O)=O
G4	AEZWZRVULOPPFT	C(C(C(C)O)C(CO)(CN)O)=O
G4	ZFLFRQNBEVKBDV	C(C(C=O)C(CO)(CN)O)=O
G4	UXVFSYBOWZOABD	C(C(C(CO)=O)N)(O)=O
G4	YFAOEGBKRWIHAP	C(C(C(CN)=O)O)(O)=O
G4	HJXJWGSJQBCIOE	C(C)(C(C)(C(C(CO)=O)N)O)=O
G4	LERUFDIBBMTXBK	C(C)(C(C)(C(C(CN)=O)O)O)=O
G4	NCUFYPNNMMVVDL	C(C(C)=O)(CC(CO)(CN)O)=O
G4	VXRLPLVODJZCHZ	C(CC(C)(C(C(CO)=O)N)O)=O
G4	NDDYJURIGYNROJ	C(CC(C)(C(C(CN)=O)O)O)=O
G4	PDNCMTBMFNWNGM	C(C)(CC(C(C(CO)=O)N)O)=O
G4	NNUWCSNBVADNFH	C(C)(CC(C(C(CN)=O)O)O)=O
G4	JOAFYLZVPUOFOK	C(CC(CC(CO)(CN)O)=O)=O
G4	ZNIXTYXMVHBASO	C(C(C(C)=O)C(CO)(CN)O)=O
G4	DSVWIYFGBUBBRY	C(CO)(C(C(C(C=C)=O)O)N)=O
G4	QNXPSEUJUNYBMK	C(C(C=C)(C(C(CO)=O)N)O)=O
G4	FMXBIOYENIPQPP	C(C(C=C)(C(C(CN)=O)O)O)=O
G4	BEKGTWYUNFDQFK	C(C(C(C=C)(CO)O)N)(CO)=O
G4	BGXONKWBVFALJN	C(C(C(C=C)(CO)O)O)(CN)=O
G4	ORGWDNIHXRMAPT	C=CC(C(C(CO)(CN)O)O)=O
G4	CSAWLQNUFLHWKZ	C(CO)(C(C(C=CC=O)O)N)=O
G4	PDPWRAGWJIKMTE	C(CN)(C(C(C=CC=O)O)O)=O
G4	YCUMFSIXMVJFSE	C(CO)(C(C(C(C)O)O)N)=O
G4	APMAMKDHIAHUAY	C(CN)(C(C(C(C)O)O)O)=O
G4	XGYVTXGBKAEKSN	C(C(CC(C(CO)N)O)=O)=O
G4	YMVSMESZOLDOOM	C(C(CC(CC(CN)O)O)=O)=O
G4	ITTUWAXPFVRAQS	C(C(C(CN)O)C(C(C)=O)O)=O
G4	BPWSXRKKUIQOMD	C(C(C(CN)O)C(C=O)(C)O)=O
G4	KTFWHDZQTHWFTP	C(C(CC(C(C(C)O)N)O)=O)=O
G4	DDLYDNAXHOGJAV	C(C(CC(C(C(C)O)O)O)=O)=O
G4	UJDRLYBTSFUDQC	C(C(CC(CC(CO)O)O)=O)=O
G4	KBTGYPQTMNADHQ	C(C(CC(CO)(C(C)O)O)=O)=O
G4	PNACZEFAERCTLZ	C(C(C(C(C(C)O)=O)O)O)(C)=O
G4	OIILCOITUMULPY	C(C(C)(C(C(C(C)O)=O)O)O)=O
G4	WTXGBADGQKXNEN	C(C(CC(CO)(C(C)N)O)=O)=O
G4	SVQJIUDXDJRXEV	C(C(C(C(C(C)N)=O)O)O)(C)=O
G4	PTEVCNOGRUWIPI	C(C(C)(C(C(C(C)N)=O)O)O)=O
G4	ANYYPRXYQBDZLB	C(C(CC(C(CCO)O)O)=O)=O
G4	QOXHZPZOHZMZSI	C(C(CC(C)(C(CO)N)O)=O)=O
G4	PVPROBHLSYXYIG	C(CC(C(C)=O)O)(C(CO)N)=O
G4	WTHWQNSARITGLJ	C(C(C)(CC(C(CO)N)=O)O)=O
G4	YYTCBEZEELCRAE	C(C(CC(CN)(CCO)O)=O)=O
G4	JHFBHLKRBDIXBN	C(C(C(C(C)=O)O)N)(CCO)=O
G4	TXPXSKAUHBMWPG	C(C(C)(C(C(CCO)=O)N)O)=O
G4	IIMBTCXZDUSMEN	C(CN)(C(CO)C(C(C)=O)O)=O
G4	RSSBTRCPEUIQCW	C(C(C)(C(C(CN)=O)CO)O)=O
G4	GUMNXRRGIODYKW	C(C(CC(C)(C(CN)O)O)=O)=O
G4	DOJLQALADQIQKH	C(CC(C(C)=O)O)(C(CN)O)=O
G4	MUVROCZRNQNAIV	C(C(C)(CC(C(CN)O)=O)O)=O
G4	AKIAQIFWRANTBE	C(C(CC(CO)(CCN)O)=O)=O
G4	UNBPFBSVMIAPIZ	C(C(C(C(CCN)=O)O)O)(C)=O
G4	FNKBUKFBYWNLPP	C(C(C)(C(C(CCN)=O)O)O)=O
G4	JEWNYYZHNWLGTD	C(CO)(C(CN)C(C(C)=O)O)=O
G4	LVTMKWUQPBJAHI	C(C(C)(C(C(CO)=O)CN)O)=O
G4	KEZKOUJRKCLMLA	C(C(CC(C(CN)O)O)=O)=O
G4	DRMGCIFHPYLLJI	C(C(CC(C(CCO)N)O)=O)=O
G4	PDOUOHOVFMHVHH	C(C(CC(C=O)=O)O)=C(CO)N
G4	OETASHRCUAUBNH	C=C(C(C(CC(C=O)=O)O)O)N
G4	DBNDHUXGCUMCHD	C=C(C(CO)(CC(C=O)=O)O)N
G4	XEAIZWGZJQPAHS	C(C)(C(C(C(C(N)=C)=O)O)O)=O
G4	CIDQVVMMMPYWQV	C(C(C)(C(C(C(N)=C)=O)O)O)=O
G4	FJKSMQZHPCFUHN	C(C(CO)(CC(C=O)=O)O)=CN
G4	XSVBZNIYJBXBRK	C(C)(C(C(C(C=CN)=O)O)O)=O
G4	DEPZQAHHEPPRIN	C(C(C)(C(C(C=CN)=O)O)O)=O
G4	QAKLTXHGLSBIJX	C(C(C(CO)=O)C(CCO)O)=O
G4	VRIHCFFSVMDVKG	C(CC(C(C(CCO)O)O)=O)=O
G4	XHDKYHQSMXPUQR	C(C(CO)C(CC(CO)=O)O)=O
G4	PXNCXCQIRQWEET	C(C(CO)C(CO)(CC=O)O)=O
G4	CZWVZQSRPDVABJ	C(C(C(CO)=O)C(C)(CN)O)=O
G4	TUVVIXVATHNNLG	C(CC(C(C(C)(CN)O)O)=O)=O
