Generation	Smiles
G3	C(C(CO)(CNCC=O)O)=O
G3	C(C(CO)(CN)O)=O
G3	C(C(CO)(C(CO)N)O)=O
G3	C(C(C(CO)O)(C(CO)O)N)=O
G3	C(CN)(C(CO)(C(CO)O)O)=O
G3	C(C(CN)(C(CO)O)O)=O
G3	C(C(C(CO)O)(C(CO)N)O)=O
G3	C(C(C(C(C(CN)O)N)O)N)(O)=O
G3	C(C(C(C(CO)N)O)N)(O)=O
G3	C(C(C(C(C(CN)O)O)O)N)(O)=O
G3	C(C(C(C(C(CO)O)N)O)N)(O)=O
G3	C(C(C(C=O)O)N)(O)=O
G3	C(C(C(CO)(CO)O)N)(O)=O
G3	C(C(C(CN)(CO)O)N)(O)=O
G3	C(C(C(CN)(C(CO)O)O)N)(O)=O
G3	C(C(C(CNCC=O)O)N)(O)=O
G3	C(CC(C(C(O)=O)N)O)=O
G3	C(C(C)(C(C(O)=O)N)O)=O
G3	C(C(C(C(C)=O)O)N)(O)=O
G3	C(C(CCO)(C(C(O)=O)N)O)=O
G3	C(C(C(C(CCO)=O)O)N)(O)=O
G3	C(CC(C(C(C(O)=O)N)O)O)=O
G3	C(C(C(CC(C=O)O)O)N)(O)=O
G3	C(C(C(CC(CO)=O)O)N)(O)=O
G3	C(CC(CO)(C(C(O)=O)N)O)=O
G3	C(C(C(C(C(C)=O)O)O)N)(O)=O
G3	C(C(C(C)(C(C=O)O)O)N)(O)=O
G3	C(C(C(C)O)N)(O)=O
G3	C(C(C(C(CN)O)O)N)(O)=O
G3	C(C(C(C(C(CO)N)O)O)N)(O)=O
G3	C(C(C(CN)O)(CC=O)O)=O
G3	C(C(C(C(C(CN)O)N)O)O)(O)=O
G3	C(C(C(C(CO)N)O)O)(O)=O
G3	C(C(C(CO)(CN)O)O)(O)=O
G3	C(C(C(C(CN)O)O)O)(O)=O
G3	C(CN)(C(CO)NCCO)=O
G3	C(CNC(C(CN)=O)CO)(O)=O
G3	C(CC(C=O)N)(C(CO)O)=O
G3	C(C(C(CC(CO)O)=O)N)=O
G3	C(C(C(CN)=O)C(CO)O)=O
G3	C(C(C(CN)NCCO)N)=O
G3	C(C(C(CN)NCC(O)=O)N)=O
G3	C(C(CNC(C=O)CO)N)=O
G3	C(C(CNCC(CO)=O)N)=O
G3	C(C(CNCCO)N)=O
G3	C(C(CO)NCC(C(O)=O)O)=O
G3	C(C(CNCC(O)=O)N)=O
G3	C(C(CNCC(C=O)O)N)=O
G3	C(C(C(CN)NCCO)O)=O
G3	C(C(C(CN)NCC(O)=O)O)=O
G3	C(C(C(CO)NCCO)N)=O
G3	C(C(C(CO)NCC(O)=O)N)=O
G3	C(CO)(C(CNCCO)O)=O
G3	C(CNCC(C(CO)=O)O)(O)=O
G3	C(C(CNCC(CO)=O)O)(O)=O
G3	C(CN)(C(CNCCO)O)=O
G3	C(CN)(C(CNCC(O)=O)O)=O
G3	C(C(CNCCO)O)(O)=O
G3	C(C(C(CO)NCCO)O)(O)=O
G3	C(C(C(CN)NCCO)O)(O)=O
G3	C(C(CNCC(O)=O)O)(O)=O
G3	C(C(CNCC(C=O)O)O)(O)=O
G3	C(C(C(CN)NCC(O)=O)O)(O)=O
G3	C(C(C(C(CO)O)N)N)=O
G3	C(C(C(C(C(CO)O)O)N)N)=O
G3	C(C(C(CN)N)N)=O
G3	C(C(C(C(CO)O)N)O)=O
G3	C(C(C(C(C(CO)O)O)N)O)=O
