Generation	Smiles
G4	C(C(C(C)(CC(CO)=O)O)O)=O
G4	C(C)(C(C(C(C(C)=O)O)O)O)=O
G4	C(C(C(C)(C(C(C)=O)O)O)O)=O
G4	C(CC(CO)(C(C(C)O)O)O)=O
G4	C(C(C(C)O)O)(C(C(C)O)O)=O
G4	C(CC(CC(CO)(CO)O)O)=O
G4	C(CC(CC(C(CO)O)O)O)=O
G4	C(C(C(CO)CO)(CC=O)O)=O
G4	C(CC(C(C(CO)CO)=O)O)=O
G4	C(CC(C(CO)C(C=O)O)O)=O
G4	C(C(C(C(C(C)O)O)=O)CO)=O
G4	C(CC(C(CO)O)(CC=O)O)=O
G4	C(C(C(C(CO)O)=O)C(C)O)=O
G4	C(CC(CCO)(C(C=O)O)O)=O
G4	C(C(C(C(CO)C(C)O)=O)O)=O
G4	C(CC(C(C(CC=O)O)O)O)=O
G4	C(CC(CC(C(C=O)O)O)O)=O
G4	C(C(C(C(C=O)O)O)C(C)O)=O
G4	C(C(C)(C(C(CC=O)O)O)O)=O
G4	C(CC(C(C)(C(C=O)O)O)O)=O
G4	C(CC(C)(C(C(C=O)O)O)O)=O
G4	C(C(C(C=O)O)O)(CC(C)O)=O
G4	C(C(CC(CO)O)(CC=O)O)=O
G4	C(CC(C(CC(CO)O)=O)O)=O
G4	C(C(C(C(CO)O)C(C)O)=O)=O
G4	C(CC(C(C(C)O)O)O)=O
G4	C(CC(CC(CO)O)O)=O
G4	C(C(C(CO)O)C(C)O)=O
G4	C(CC(C(C(CO)O)=O)O)=O
G4	C(CC(CO)(CCO)O)=O
G4	C(C(C(C)O)O)(CCO)=O
G4	C(CO)(C(CO)C(C)O)=O
G4	C(CC(C(CCO)O)O)=O
G4	C(CC(C)(C(CO)O)O)=O
G4	C(C(CO)O)(CC(C)O)=O
G4	C(C(CCO)(CC=O)O)(O)=O
G4	C(C(C(CO)C(C)O)=O)(O)=O
G4	C(CC(CC(C(O)=O)O)O)=O
G4	C(CC(C(CC=O)O)O)(O)=O
G4	C(CC(CO)(CC=O)O)(O)=O
G4	C(C(C(CO)=O)C(C)O)(O)=O
G4	C(CC(C(C(C)O)O)=O)(O)=O
G4	C(CC(C)(C(C(O)=O)O)O)=O
G4	C(C(C(CC(C)O)=O)O)(O)=O
G4	C(CC(C(CO)(C(C)O)O)O)=O
G4	C(CC(C(C(C)=O)(CO)O)O)=O
G4	C(C(CO)(C(C)(CC=O)O)O)=O
G4	C(C(C(CC(C)O)=O)(CO)O)=O
G4	C(CC(C(CO)(CC=O)O)O)=O
G4	C(C(CO)(CC(CC=O)O)O)=O
G4	C(CC(CO)(CC(C=O)O)O)=O
G4	C(CC(C=O)O)(C(C(C)O)O)=O
G4	C(CO)(C(C(C)O)C(C=O)O)=O
G4	C(C(C(C(CO)CO)=O)O)=O
G4	C(C(CO)C(C(C=O)O)O)=O
G4	C(C(CO)C(CO)O)=O
G4	C(C(CO)O)(CCO)=O
G4	C(CO)(C(CO)CO)=O
G4	C(C(C(CO)CO)=O)(O)=O
G4	C(C(C(CO)=O)CO)(O)=O
G4	C(C(C(CCO)=O)(C(C)O)O)=O
G4	C(C(CC(C)O)(C(C=O)O)O)=O
G4	C(C(C)(CC(C(C=O)O)O)O)=O
G4	C(C(C(CC(C(C)=O)O)O)O)=O
G4	C(C(C(CC(C)O)O)O)=O
G4	C(C(C(CCO)O)O)=O
G4	C(C(C(C(C(C)O)O)O)O)=O
G4	C(C(C(CC(CO)O)O)O)=O
G4	C(C(C(CO)O)C(CO)O)=O
G4	C(C)(C(CO)(C(C=O)O)O)=O
G4	C(CO)(C(C)(C(C=O)O)O)=O
G4	C(C(C)=O)(C(C(CO)O)O)=O
G4	C(C(CO)=O)(CC(CO)O)=O
G4	C(C(C(C)O)(C(C=O)O)O)=O
G4	C(C(C(C=O)O)O)(C(C)O)=O
G4	C(C(C(CO)(C)O)O)=O
G4	C(CO)(CC(CO)O)=O
G4	C(C)(C(C(CO)O)O)=O
G4	C(C(C(CO)(CCO)O)O)=O
G4	C(C(C(CO)O)O)(CCO)=O
G4	C(CO)(C(CO)C(CO)O)=O
G4	C(C(C(C(CCO)O)O)O)=O
G4	C(C(C(C)(C(CO)O)O)O)=O
G4	C(C(CO)O)(CC(CO)O)=O
G4	C(CC(C(C=O)O)O)(O)=O
G4	C(C(C=O)C(CO)O)(O)=O
G4	C(C(C)(C(C=O)O)O)(O)=O
G4	C(C(C1(COCC1O)O)O)=O
G4	C1(C(C(CO)O)OCC1O)=O
G4	C(C(C1(C(O)OCC1)O)O)=O
G4	C1(C(O)OCC1C(CO)O)=O
G4	C(C(C1(COC(C1)O)O)O)=O
G4	C1(COC(C1C(CO)O)O)=O
G4	C1(C(C(CO)O)OC(C1)O)=O
G4	C(C(CC(C=O)O)O)(O)=O
G4	C(C(C)(CC(C(O)=O)O)O)=O
G4	C(C(CC(C(C)=O)O)O)(O)=O
G4	C(C(CC(C)O)O)(O)=O
G4	C(C(C(CO)C(C)O)O)(O)=O
G4	C(C(C(CO)CO)O)(O)=O
G4	C(C(CC(CO)O)O)(O)=O
G4	C(C(CO)(C)O)(O)=O
G4	C(C(CO)=O)(C(CO)O)=O
G4	C(C(C(C)O)=O)(C(CO)O)=O
G4	C(C(C(CO)(CO)O)=O)=O
G4	C(CO)(C(C(CO)=O)O)=O
G4	C(C(C(C(CO)O)=O)O)=O
G4	C(C(C(CO)O)=O)(O)=O
G4	C(C(C(CO)=O)(CO)O)=O
G4	C(C(C=O)(CO)O)(O)=O
G4	C(C(C=O)(C(CO)O)O)=O
G4	C(C(C(CO)=O)O)(O)=O
G4	C(C(C(C(C=O)O)O)O)=O
G4	C(C(C(C(CO)O)=O)(C)O)=O
G4	C(C(C)(C(C(C=O)O)O)O)=O
G4	C(C(CO)O)(C(C(C)=O)O)=O
G4	C(C(C)O)(C(C(CO)=O)O)=O
G4	C(C(CO)O)(C(C)O)=O
G4	C(C(C(C(C)O)O)O)=O
G4	C(C(C(CO)O)O)(C(C)O)=O
G4	C(CO)(C(C(C(C)O)O)O)=O
G4	C(C(C(CO)=O)(CCO)O)=O
G4	C(CCO)(C(C(CO)=O)O)=O
G4	C(C(C(C(CCO)O)=O)O)=O
G4	C(C(CC(C(CO)=O)O)O)=O
G4	C(CO)(C(CO)(CC=O)O)=O
