Generation	Smiles
G3	C(C(C(C)=O)(C(CO)(CO)O)O)=O
G3	C(CC(C(C(CO)=O)(CO)O)O)=O
G3	C(C(C)(C(C(CO)=O)(CO)O)O)=O
G3	C(CO)(C(CO)(C(C(C)=O)O)O)=O
G3	C(CO)(C(CO)(C(C)O)O)=O
G3	C(C(CO)(C(CC=O)O)O)(O)=O
G3	C(C(CO)(C(C=O)(C)O)O)(O)=O
G3	C(C(CO)(C(C(C)=O)O)O)(O)=O
G3	C(C(CO)(C(C)O)O)(O)=O
G3	C(C(C(CO)O)(C(C)O)O)(O)=O
G3	C(CC(C(C=O)(C(C)=O)O)O)=O
G3	C(C(C)(C(C=O)(C(C)=O)O)O)=O
G3	C(C(C(C)=O)(C(C(C)=O)O)O)=O
G3	C(C(C(C)=O)(C(C)O)O)=O
G3	C(C(CO)(C(C=O)O)O)=O
G3	C(C(CO)(C(CO)(CO)O)O)=O
G3	C(C(CO)(C(CC=O)O)O)=O
G3	C(C(CO)(C(C=O)(C)O)O)=O
G3	C(C(CO)(C(C(C)=O)O)O)=O
G3	C(C(CCO)(C(C=O)(CO)O)O)=O
G3	C(C(CO)(C(C(CCO)=O)O)O)=O
G3	C(C(CO)(C(C(CC=O)O)O)O)=O
G3	C(C(CO)(C(CC(C=O)O)O)O)=O
G3	C(C(CO)(C(CC(CO)=O)O)O)=O
G3	C(C(CO)(C(CO)(CC=O)O)O)=O
G3	C(C(C(C)=O)(C(C(CO)O)O)O)=O
G3	C(C(CO)(C(C(C(C)=O)O)O)O)=O
G3	C(C(CO)(C(C)(C(C=O)O)O)O)=O
G3	C(C(CO)(C(C)O)O)=O
G3	C(C(C(CO)O)(C(C=O)O)O)=O
G3	C(C(C(CC=O)O)(C(CO)O)O)=O
G3	C(C(C(CO)O)(C(C=O)(C)O)O)=O
G3	C(C(C(CO)O)(C(C(C)=O)O)O)=O
G3	C(C(C(CO)O)(C(C)O)O)=O
G3	C(CO)(C(CO)(CO)O)=O
G3	C(C(C(C)=O)(CO)O)=O
G3	C(CO)(C(CO)(C(CO)O)O)=O
G3	C(C(C(C)=O)(C(CO)O)O)=O
G3	C(CC(C=O)(C(C=O)O)O)=O
