Generation	Smiles
G3	C(CO)(C(C(CO)(CN)O)N)=O
G3	C(CN)(C(C(CNCC=O)O)O)=O
G3	C(CO)(C(C(CNCC=O)O)N)=O
G3	C(C(C(CN)(CO)O)NCC=O)=O
G3	C(CC(C(C(CN)=O)O)O)=O
G3	C(CC(C(C(CO)=O)N)O)=O
G3	C(C(C=O)C(CO)(CN)O)=O
G3	C(C(C)(C(C(CN)=O)O)O)=O
G3	C(C(C)(C(C(CO)=O)N)O)=O
G3	C(C)(C(C(C(CN)=O)O)O)=O
G3	C(CO)(C(C(C(C)=O)O)N)=O
G3	C(C(CC(CO)(CN)O)=O)=O
G3	C(C(CCO)(C(C(CN)=O)O)O)=O
G3	C(C(CCO)(C(C(CO)=O)N)O)=O
G3	C(C(C(C(CCO)=O)O)O)(CN)=O
G3	C(C(C(C(CCO)=O)O)N)(CO)=O
G3	C(C(C(CO)C(CO)(CN)O)=O)=O
G3	C(CC(C(C(C(CN)=O)O)O)O)=O
G3	C(CC(C(C(C(CO)=O)N)O)O)=O
G3	C(C(CC(C(C(CN)=O)O)O)O)=O
G3	C(C(CC(C(C(CO)=O)N)O)O)=O
G3	C(C(C(CO)(CN)O)C(C=O)O)=O
G3	C(CN)(C(C(CC(CO)=O)O)O)=O
G3	C(CO)(CC(C(C(CO)=O)N)O)=O
G3	C(CC(CO)(C(C(CN)=O)O)O)=O
G3	C(CC(CO)(C(C(CO)=O)N)O)=O
G3	C(C(C(CO)=O)C(CO)(CN)O)=O
G3	C(CC(C(C(CO)(CN)O)O)=O)=O
G3	C(C)(C(C(C(C(CN)=O)O)O)O)=O
G3	C(C)(C(C(C(C(CO)=O)N)O)O)=O
G3	C(C(C(C)(C(C(CN)=O)O)O)O)=O
G3	C(C(C(C)(C(C(CO)=O)N)O)O)=O
G3	C(C(C(CC(CO)(CN)O)=O)O)=O
G3	C(CN)(C(C(C)O)O)=O
G3	C(CO)(C(C(C)O)N)=O
G3	C(CC(CO)(CN)O)=O
G3	C(CN)(C(C(C(CN)O)O)O)=O
G3	C(CO)(C(C(C(CN)O)O)N)=O
G3	C(CC(C(C(C(CO)O)=O)N)O)=O
G3	C(C(C=O)C(CN)(C(CO)O)O)=O
G3	C(C(C)(C(C(C(CO)O)=O)N)O)=O
G3	C(C(C(C(C)=O)O)N)(C(CO)O)=O
G3	C(C(CC(CN)(C(CO)O)O)=O)=O
G3	C(C(CO)O)(C(C(C)O)N)=O
G3	C(CC(CN)(C(CO)O)O)=O
G3	C(CC(C(C=O)NCC=O)O)=O
G3	C(C(C=O)C(CNCC=O)O)=O
G3	C(CNC(C=O)C(C=O)(C)O)=O
G3	C(C(C(C(C)=O)O)NCC=O)=O
G3	C(CNCC(CC(C=O)=O)O)=O
G3	C(C(C(C)O)NCC=O)=O
G3	C(CC(CNCC=O)O)=O
G3	C(C(C(C(CN)O)O)NCC=O)=O
G3	C(CC(C(CO)(C(CN)O)O)O)=O
G3	C(C(C=O)C(C(CO)(CO)O)O)=O
G3	C(C(CC(C(CO)(CO)O)O)=O)=O
G3	C(CC(C(CO)(CO)O)O)=O
G3	C(CC(C(CO)(C(CO)O)O)O)=O
G3	C(C(C=O)C(CC=O)O)=O
G3	C(C(C=O)C(C=O)(C)O)=O
G3	C(C(C=O)C(C(C)=O)O)=O
G3	C(CC(CC(C=O)=O)O)=O
G3	C(C(C=O)C(C=O)(CCO)O)=O
G3	C(C(C=O)C(C(CCO)=O)O)=O
G3	C(CC(C(C(C=O)=O)CO)O)=O
G3	C(C(C=O)C(C(CC=O)O)O)=O
G3	C(C(C=O)C(CC(C=O)O)O)=O
G3	C(CC(C(C=O)C(C=O)O)O)=O
G3	C(C(C=O)C(CC(CO)=O)O)=O
G3	C(C(C=O)C(CO)(CC=O)O)=O
G3	C(CC(C(C=O)C(CO)=O)O)=O
G3	C(CC(C(C(CC=O)=O)O)O)=O
G3	C(C(C=O)C(C(C(C)=O)O)O)=O
G3	C(C(C=O)C(C)(C(C=O)O)O)=O
G3	C(C(C(CC(CC=O)O)=O)O)=O
G3	C(C(C=O)C(C)O)=O
G3	C(CC(CC=O)O)=O
G3	C(C(C=O)C(C(CN)O)O)=O
G3	C(C(C=O)C(C(C(CO)N)O)O)=O
G3	C(C(C)(CC(C=O)=O)O)=O
G3	C(C)(C(CC(C=O)=O)O)=O
G3	C(C(CCO)(CC(C=O)=O)O)=O
G3	C(C(CC(C=O)=O)O)(CCO)=O
G3	C(C(C)(C(C(C=O)=O)CO)O)=O
G3	C(C(C(C(C=O)=O)CO)O)(C)=O
G3	C(CC(C(CC(C=O)=O)O)O)=O
G3	C(C(CC(CC(C=O)=O)O)O)=O
G3	C(C(C(C=O)C(C=O)(C)O)O)=O
G3	C(C(C(C=O)C(C(C)=O)O)O)=O
G3	C(CO)(CC(CC(C=O)=O)O)=O
G3	C(CC(CO)(CC(C=O)=O)O)=O
G3	C(C(C)(C(C=O)C(CO)=O)O)=O
G3	C(C(C(CO)=O)C(C(C)=O)O)=O
G3	C(C(C)(C(C(CC=O)=O)O)O)=O
G3	C(CC(C(C(C(C)=O)O)O)=O)=O
G3	C(C)(C(C(CC(C=O)=O)O)O)=O
G3	C(C(C(C)(CC(C=O)=O)O)O)=O
G3	C(C(C)(CC(C(C=O)O)=O)O)=O
G3	C(C(C(CC(C(C)=O)O)=O)O)=O
G3	C(C(CC(C)O)=O)=O
G3	C(C(C)(CC=O)O)=O
G3	C(CC(C(C)=O)O)=O
G3	C(C(CC(C(CN)O)O)=O)=O
G3	C(C(CC(C(C(CO)N)O)O)=O)=O
G3	C(C(C(CO)C(C)O)=O)=O
G3	C(C(CCO)(CC=O)O)=O
G3	C(CC(C(CCO)=O)O)=O
G3	C(C(C(CO)C(C(CN)O)O)=O)=O
G3	C(C(C(C)O)C(C=O)O)=O
G3	C(CC(C(CC=O)O)O)=O
G3	C(CC(CC(C=O)O)O)=O
G3	C(C(C(C(CN)O)O)C(C=O)O)=O
G3	C(C(C(CO)=O)C(C)O)=O
G3	C(CC(C(C(C)O)O)=O)=O
G3	C(CC(CC(CO)=O)O)=O
G3	C(CC(CO)(CC=O)O)=O
G3	C(C(C(CO)=O)C(C(CN)O)O)=O
G3	C(CC(C(C(C(CN)O)O)O)=O)=O
G3	C(C(C(CC(C)O)=O)O)=O
G3	C(CC(C(C(C)=O)O)O)=O
G3	C(CC(C)(C(C=O)O)O)=O
G3	C(C(C(CC(C(CN)O)O)=O)O)=O
G3	C(CC(C)O)=O
G3	C(CC(C(CNCC=O)O)O)=O
G3	C(CC(CNCC(C=O)O)O)=O
G3	C(C(C(C)O)NCC(C=O)O)=O
G3	C(CC(C(CN)O)O)=O
G3	C(CC(C(C(CO)N)O)O)=O
G3	C(CO)(C(C(C(CO)O)O)O)=O
G3	C(CN)(C(C(C(CO)O)O)O)=O
G3	C(CO)(C(C(C(CO)O)O)N)=O
G3	C(C(C(C(CO)O)O)NCC=O)=O
G3	C(C(C=O)C(C(CO)O)O)=O
G3	C(C(CC(C(CO)O)O)=O)=O
G3	C(C(C(CO)C(C(CO)O)O)=O)=O
G3	C(C(C(C(CO)O)O)C(C=O)O)=O
G3	C(C(C(CO)=O)C(C(CO)O)O)=O
G3	C(CC(C(C(C(CO)O)O)O)=O)=O
G3	C(C(C(CC(C(CO)O)O)=O)O)=O
G3	C(CC(C(CO)O)O)=O
G3	C(C(C=O)C(C(C(CO)O)O)O)=O
G3	C(C(CC(C(C(CO)O)O)O)=O)=O
G3	C(CC(C(C(CO)O)O)O)=O
G3	C(C(C(C(C(CN)O)N)O)N)=O
G3	C(C(C(C(CO)N)O)N)=O
G3	C(C(C(C(C(CN)O)O)O)N)=O
G3	C(C(C(C(C(CO)O)N)O)N)=O
G3	C(C(C(C=O)N)O)=O
G3	C(C(C(CO)(CO)O)N)=O
G3	C(CO)(C(C(CN)O)O)=O
G3	C(C(C(CO)(C(CO)O)O)N)=O
G3	C(C(C(CN)O)O)(C(CO)O)=O
G3	C(C(C(CNCC=O)(CO)O)N)=O
G3	C(C(C(CNCC(CO)=O)O)N)=O
G3	C(CNCC=O)(C(C(CN)O)O)=O
G3	C(CNC(C(CO)=O)C(CN)O)=O
G3	C(C(C(CN)O)NCC(CO)=O)=O
G3	C(C(C(CN)(CO)O)N)=O
G3	C(CN)(C(C(CN)O)O)=O
G3	C(CO)(C(C(CN)O)N)=O
G3	C(C(C(CN)(C(CO)O)O)N)=O
G3	C(C(CO)O)(C(C(CN)O)N)=O
G3	C(C(C(CNCC=O)O)N)=O
G3	C(C(C(CN)O)NCC=O)=O
G3	C(C(C(C(CO)(CO)O)O)N)=O
G3	C(CC(C(C=O)N)O)=O
G3	C(C(C=O)C(CN)O)=O
G3	C(C(C)(C(C=O)N)O)=O
G3	C(C(C(C(C)=O)O)N)=O
G3	C(C(CC(CN)O)=O)=O
G3	C(C(CCO)(C(C=O)N)O)=O
G3	C(C(C(C(CCO)=O)O)N)=O
G3	C(C(C(CO)C(CN)O)=O)=O
G3	C(CC(C(C(C=O)N)O)O)=O
G3	C(C(C(CC(C=O)O)O)N)=O
G3	C(C(C(CN)O)C(C=O)O)=O
G3	C(C(C(CC(CO)=O)O)N)=O
G3	C(CC(CO)(C(C=O)N)O)=O
G3	C(C(C(CO)=O)C(CN)O)=O
G3	C(CC(C(C(CN)O)O)=O)=O
G3	C(C(C(C(C(C)=O)O)O)N)=O
G3	C(C(C(C)(C(C=O)O)O)N)=O
G3	C(C(C(CC(CN)O)=O)O)=O
G3	C(C(C(C)O)N)=O
G3	C(CC(CN)O)=O
G3	C(C(C(C(CNCC=O)O)O)N)=O
G3	C(C(C(CNCC(C=O)O)O)N)=O
G3	C(C(C(CN)O)NCC(C=O)O)=O
G3	C(C(C(C(CN)O)O)N)=O
G3	C(C(C(C(C(CO)N)O)O)N)=O
G3	C(C(CO)O)(C(CO)O)=O
G3	C(CNC(C(CO)=O)CO)=O
G3	C(C(CO)NCC(CO)=O)=O
G3	C(C(CO)O)(C(CO)NCC=O)=O
G3	C(C(CO)NCC(C(CO)O)=O)=O
G3	C(CO)(C(CO)N)=O
G3	C(C(CO)O)(C(CO)N)=O
G3	C(C(CO)NCC=O)=O
G3	C(C(C=O)CO)=O
G3	C(C(C(CO)CO)=O)=O
G3	C(C(CO)C(C=O)O)=O
G3	C(C(C(CO)=O)CO)=O
G3	C(CC(C(CO)O)=O)=O
G3	C(C(C(CCO)=O)O)=O
G3	C(CCO)=O
G3	C(C(CO)NCC(C=O)O)=O
G3	C(C(CO)NC(CO)C(C=O)O)=O
G3	C(C(C(C(C(CN)O)N)O)O)=O
G3	C(C(C(C(CO)N)O)O)=O
G3	C(C(C(C(C(CN)O)O)O)O)=O
G3	C(C(C(C(C(CO)O)N)O)O)=O
G3	C(C(C(C=O)O)O)=O
G3	C(C(C(CO)(CO)O)O)=O
G3	C(CO)(C(C(CO)O)O)=O
G3	C(C(C(CO)(C(CO)O)O)O)=O
G3	C(C(C(CO)O)O)(C(CO)O)=O
G3	C(C(C(CO)(CNCC=O)O)O)=O
G3	C(C(C(CNCC(CO)=O)O)O)=O
G3	C(CNCC=O)(C(C(CO)O)O)=O
G3	C(CNC(C(CO)=O)C(CO)O)=O
G3	C(C(C(CO)O)NCC(CO)=O)=O
G3	C(C(C(CO)(CN)O)O)=O
G3	C(CN)(C(C(CO)O)O)=O
G3	C(CO)(C(C(CO)O)N)=O
G3	C(C(C(CN)(C(CO)O)O)O)=O
G3	C(C(CO)O)(C(C(CO)O)N)=O
G3	C(C(C(CNCC=O)O)O)=O
G3	C(C(C(CO)O)NCC=O)=O
G3	C(C(C(C(CO)(CO)O)O)O)=O
G3	C(CC(C(C=O)O)O)=O
G3	C(C(C=O)C(CO)O)=O
G3	C(C(C)(C(C=O)O)O)=O
G3	C(C(C(C(C)=O)O)O)=O
G3	C(C(CC(CO)O)=O)=O
G3	C(C(CCO)(C(C=O)O)O)=O
G3	C(C(C(C=O)O)O)(CCO)=O
G3	C(C(C(CO)C(CO)O)=O)=O
G3	C(CC(C(C(C=O)O)O)O)=O
G3	C(C(C(CC(C=O)O)O)O)=O
G3	C(C(C(CO)O)C(C=O)O)=O
G3	C(C(C(CC(CO)=O)O)O)=O
G3	C(CC(CO)(C(C=O)O)O)=O
G3	C(C(C(CO)=O)C(CO)O)=O
G3	C(CC(C(C(CO)O)O)=O)=O
G3	C(C(C(C(C(C)=O)O)O)O)=O
G3	C(C(C(C)(C(C=O)O)O)O)=O
G3	C(C(C(CC(CO)O)=O)O)=O
G3	C(C(C(C)O)O)=O
G3	C(CC(CO)O)=O
G3	C(C(C(C(CNCC=O)O)O)O)=O
G3	C(C(C(CNCC(C=O)O)O)O)=O
G3	C(C(C(CO)O)NCC(C=O)O)=O
G3	C(C(C(C(CN)O)O)O)=O
G3	C(C(C(C(C(CO)N)O)O)O)=O
G3	C(C(C)O)(O)=O
G3	C(C(CCO)O)(O)=O
G3	C(C(CO)=O)=O
G3	C(C(C(CO)O)=O)=O
G3	C(C(C(C(CO)O)O)=O)=O
G3	C(C(C(C(C(CO)O)O)O)=O)=O
G3	C(C(C(CN)O)=O)=O
G3	C(CO)(C(CN)O)=O
G3	C(CNCC(C(CO)=O)O)=O
G3	C(C(CO)=O)(C)=O
G3	C(C(C(C)O)=O)=O
G3	C1(CNCC1O)=O
G3	C(C(C(CN)O)NC(C=O)CO)=O
G3	C(C(C(CNC(C=O)CO)O)N)=O
G3	C(C(C(CN)O)NC(C=O)CN)=O
G3	C(C(C(CNC(C=O)CN)O)N)=O
G3	C(C(C(CN)O)NCC(CN)=O)=O
G3	C(C(C(CNCC(CN)=O)O)N)=O
G3	C(C(CO)NCC(C(CN)O)=O)=O
G3	C(C(CO)NC(C=O)CO)=O
G3	C(C(C(CO)O)NC(C=O)CO)=O
G3	C(C(CO)NC(C(CO)=O)CO)=O
G3	C(C(CN)NC(C=O)CO)=O
G3	C(C(CO)NC(C(CO)=O)CN)=O
G3	C(C(CO)NCC(CC=O)=O)=O
G3	C(CC(C=O)NC(C=O)CO)=O
G3	C(C(CO)NCC(C(C)=O)=O)=O
G3	C(C(CO)NC(C(C=O)=O)C)=O
G3	C(C(CO)NCC(CN)=O)=O
G3	C(C(CO)NCC(C(CO)N)=O)=O
G3	C(CNCCO)(C(C(CO)O)O)=O
G3	C(C(CO)NCC(C(C=O)O)O)=O
G3	C(C(CN)NCC(C(C=O)O)O)=O
G3	C(CNCC(CO)=O)(C(CN)O)=O
G3	C(CNCCO)(C(CN)O)=O
G3	C(CNCC(O)=O)(C(CN)O)=O
G3	C(C(C(CNCC(CN)=O)O)O)=O
G3	C(C(CNCC(C(CN)O)=O)O)=O
G3	C(C(C(CO)O)NC(C=O)CN)=O
G3	C(C(C(CO)O)NCC(CN)=O)=O
G3	C(C(CO)N(CC=O)CC=O)=O
G3	C(C(CO)NCCO)=O
G3	C(C(CO)NCC(O)=O)=O
G3	C(CO)(CNC(C(CO)=O)CO)=O
G3	C(C(C(CO)O)NCCO)=O
G3	C(CO)(C(CO)NCCO)=O
G3	C(C(C(CO)O)NCC(O)=O)=O
G3	C(CNC(C(CO)=O)CO)(O)=O
G3	C(C(CNC(C(CO)=O)CO)O)=O
G3	C(C(CNCC=O)NCCO)=O
G3	C(C(CNCC=O)NCC(O)=O)=O
G3	C(C(CN)NCC(CO)=O)=O
G3	C(CO)(CNC(C(CO)=O)CN)=O
G3	C(C(CN)NCC(C(CO)O)=O)=O
G3	C(C(CN)N(CC=O)CC=O)=O
G3	C(C(CN)NCCO)=O
G3	C(C(CN)NCC(O)=O)=O
G3	C(CC(CNCC(CO)=O)=O)=O
