Generation	Smiles	Inchi
G3	C(C(C=O)C(CC(CO)=O)O)=O	IGBVFPOJNPTTBV
G3	C(C(C=O)C(CO)(CC=O)O)=O	GWJLHXZEOHBWPP
G3	C(CC(C(C=O)C(CO)=O)O)=O	OCZXYLZFEHDPLT
G3	C(CC(C(C(CC=O)=O)O)O)=O	KZWLERPKUXTPIT
G3	C(C(C=O)C(C(C(C)=O)O)O)=O	QEKNVUQLOIXUSM
G3	C(C(C=O)C(C)(C(C=O)O)O)=O	KNDQYAPSGQUZOY
G3	C(C(C(CC(CC=O)O)=O)O)=O	SZHWYEPUSNQNLB
G3	C(C(C=O)C(C)O)=O	YNQMXKBPSZLKMX
G3	C(CC(CC=O)O)=O	UIVALZXFWDRKKE
G3	C(C(C)(CC(C=O)=O)O)=O	PKVOWOLBSLVKMK
G3	C(C)(C(CC(C=O)=O)O)=O	CLPDOVMSDUESLY
G3	C(C(CCO)(CC(C=O)=O)O)=O	RTHNTTMIWIXJJO
G3	C(C(CC(C=O)=O)O)(CCO)=O	XZUDQHNFSRZSIH
G3	C(C(C)(C(C(C=O)=O)CO)O)=O	IBJXRQBABOHUHL
G3	C(C(C(C(C=O)=O)CO)O)(C)=O	WZAUFTSYOCIRFN
G3	C(CC(C(CC(C=O)=O)O)O)=O	SWOVJBVYQZTSPG
G3	C(C(CC(CC(C=O)=O)O)O)=O	VUKNGCINVGPPEU
G3	C(C(C(C=O)C(C=O)(C)O)O)=O	COKXFFDFPCPFGS
G3	C(C(C(C=O)C(C(C)=O)O)O)=O	ITWKYCNWZQTBIG
G3	C(CO)(CC(CC(C=O)=O)O)=O	ATZVCUMYIXRKEU
G3	C(CC(CO)(CC(C=O)=O)O)=O	YPSFMARMHRMTAH
G3	C(C(C)(C(C=O)C(CO)=O)O)=O	QHWYRESTPFQWEO
G3	C(C(C(CO)=O)C(C(C)=O)O)=O	ZFCYQRPKCMANTC
G3	C(C(C)(C(C(CC=O)=O)O)O)=O	PWSDVCAGPCHGAO
G3	C(CC(C(C(C(C)=O)O)O)=O)=O	CIGMKNFTSOZTGY
G3	C(C)(C(C(CC(C=O)=O)O)O)=O	XQZCATRIAFXYDK
G3	C(C(C(C)(CC(C=O)=O)O)O)=O	ULEJWEPJEVRUDF
G3	C(C(C)(CC(C(C=O)O)=O)O)=O	VBRQQAGOBFPGNC
G3	C(C(C(CC(C(C)=O)O)=O)O)=O	FIRMLHHMMMIXOC
G3	C(C(CC(C)O)=O)=O	NSUJYXKDWVMPFQ
G3	C(C(C)(CC=O)O)=O	NIZSQAKBEFUFNL
G3	C(CC(C(C)=O)O)=O	NOUSTAVYEGHJSP
G3	C(C(C(CO)C(C)O)=O)=O	CAOOLQUGTNPKJI
G3	C(C(CCO)(CC=O)O)=O	GVJRATMMKFTRHM
G3	C(CC(C(CCO)=O)O)=O	FUDSQLGPDBFTCD
G3	C(C(C(C)O)C(C=O)O)=O	NKKWQUAPEMFJCY
G3	C(CC(C(CC=O)O)O)=O	XGGICEABWJTRSW
G3	C(CC(CC(C=O)O)O)=O	URQIETSURJXLPJ
G3	C(C(C(CO)=O)C(C)O)=O	JCJLZNREIUAFRC
G3	C(CC(C(C(C)O)O)=O)=O	XODVOWWRXNBKHV
G3	C(CC(CC(CO)=O)O)=O	OGLCPYOXSPKOPC
G3	C(CC(CO)(CC=O)O)=O	OKSYAZJNLSVBBO
G3	C(C(C(CC(C)O)=O)O)=O	PNLFKTYHPCBBKO
G3	C(CC(C(C(C)=O)O)O)=O	PBASCAWCKOMBLD
G3	C(CC(C)(C(C=O)O)O)=O	XEFYYRVKNVZWKC
G3	C(CC(C)O)=O	HSJKGGMUJITCBW
G3	C(CO)(C(C(C(CO)O)O)O)=O	BJHIKXHVCXFQLS
G3	C(C(C=O)C(C(CO)O)O)=O	AKTMIDGTSNJTSP
G3	C(C(CC(C(CO)O)O)=O)=O	ZGCHLOWZNKRZSN
G3	C(C(C(CO)C(C(CO)O)O)=O)=O	DVCZKKSUCIVCQU
G3	C(C(C(C(CO)O)O)C(C=O)O)=O	YYJZWLYJUVMINI
G3	C(C(C(CO)=O)C(C(CO)O)O)=O	KCLUWZPMMXLNIJ
G3	C(CC(C(C(C(CO)O)O)O)=O)=O	PMLJZHJARZIVRE
G3	C(C(C(CC(C(CO)O)O)=O)O)=O	FDRZXNOSFYCFIT
G3	C(CC(C(CO)O)O)=O	ASJSAQIRZKANQN
G3	C(C(C=O)C(C(C(CO)O)O)O)=O	IYAAOROHAHCDEW
G3	C(C(CC(C(C(CO)O)O)O)=O)=O	RTPWUMKXLCCAON
G3	C(CC(C(C(CO)O)O)O)=O	VRYALKFFQXWPIH
G3	C(C(CO)O)(C(CO)O)=O	WXYXERHRDKEISL
G3	C(C(C=O)CO)=O	KVUMOCRUBAKJHC
G3	C(C(C(CO)CO)=O)=O	BNDGASSXTUYLJW
