Generation	Smiles	Inchi	Energy Change	Reaction IDs
G3	C(C(C(CN)O)O)N	HYXRUUHQXNAFAJ	[-82.52]	[['2147_0', '31_0', '63_0', '10_0', '10_0']]
G3	C(C(C(CN)N)O)O	SBISYUYKFQBHEF	[-48.21]	[['2149_0', '33_0', '63_0', '10_0', '10_0']]
G3	C(CNCC(CO)N)=O	HXYGMZASOYDMSA	[-85.96]	[['2154_0', '43_0', '63_0', '5_0', '10_0', '10_0']]
G3	C(CO)(CNCCN)=O	ZXVHJBKDZQNQNW	[-94.69]	[['2156_0', '43_0', '63_0', '5_0', '10_0', '10_0']]
G3	C(CNCC(C(CO)O)N)=O	WFRLJGINBIIHLD	[-69.72999999999999]	[['2158_0', '45_0', '63_0', '7_0', '10_0', '10_0']]
G3	C(CNCCN)(C(CO)O)=O	KZDLRJKMHHHHPF	[-78.46]	[['2160_0', '45_0', '63_0', '7_0', '10_0', '10_0']]
G3	C(C(CN)(C(C(CO)O)O)O)O	UORKMVDIGPIQER	[-120.72999999999999]	[['2166_0', '63_0', '65_0', '10_0', '5_0', '5_0']]
G3	C(C(CN)(C(CN)O)O)O	LUSNDMPUEBGVAA	[-109.47]	[['2168_0', '63_0', '67_0', '10_0', '5_0', '10_0']]
G3	C(C(C(CN)(C(CN)O)O)O)O	WYHWSFKNVGGHRZ	[-93.24]	[['2170_0', '63_0', '69_0', '10_0', '7_0', '10_0']]
G3	C(C(CO)(CN)O)O	RGYJIMPXWMLBNK	[-107.35999999999999]	[['2172_0', '63_0', '71_0', '10_0', '5_0']]
G3	C(C(CN)(C(CO)O)O)O	UCMFDCZBFHGICK	[-91.13]	[['2174_0', '63_0', '73_0', '10_0', '7_0']]
G3	C(C(C(CN)(C(CO)O)O)O)O	CKCSOWZJWXXRNT	[-74.91]	[['2176_0', '63_0', '76_0', '10_0', '7_0']]
G3	C(CNCC(CN)O)=O	ZFYAWOLOWWMIEJ	[-92.68999999999998]	[['2197_0', '63_0', '100_0', '10_0', '5_0', '10_0']]
G3	C(C(CNCCN)O)=O	TWOZHKGQDLDGLI	[-92.68999999999998]	[['2199_0', '63_0', '100_0', '10_0', '5_0', '10_0']]
G3	C(CNC(CO)C(CN)O)=O	VISVLKCOQBFMAA	[-69.72999999999999]	[['2201_0', '63_0', '102_0', '10_0', '7_0', '10_0']]
G3	C(C(C(CO)NCCN)O)=O	CANRBIFVCJPBCJ	[-69.72999999999999]	[['2203_0', '63_0', '102_0', '10_0', '7_0', '10_0']]
G3	C(C(CN)O)N	UYBWIEGTWASWSR	[-98.75]	[['2205_0', '63_0', '104_0', '10_0', '5_0']]
G3	C1(C(C(C(CO)O1)O)O)=O	CUOKHACJLGPRHD	[-96.28999999999999]	[['2216_0', '78_0', '5_0', '17_0']]
G3	C1(C(C(C(CO1)O)O)O)=O	XXBSUZSONOQQGK	[-99.14]	[['2222_0', '78_0', '5_0', '17_0']]
