Generation	Smiles	Inchi	Energy Change	Reaction IDs
G3	C(C)(C(C(CO)(C)O)O)=O	CBUKMSAKZIPOGL	[-199.0]	[['820_0', '70_0', '70_0', '21_0', '21_0']]
G3	C(C(CC(CC(CO)=O)O)O)=O	YXINUGWAIZLHJK	[-128.25]	[['824_0', '70_0', '74_0', '21_0', '25_0']]
G3	C(C(CC(C(C(C)=O)O)O)O)=O	QXPRRNBQNVREIJ	[-132.64]	[['826_0', '70_0', '74_0', '21_0', '25_0']]
G3	C(C(C(CO)(C)O)C(C=O)O)=O	UFDQVKKZIJVGJA	[-121.26999999999998]	[['828_0', '70_0', '74_0', '21_0', '25_0']]
G3	C(CC(CO)(C(CO)O)O)=O	IDBTYBMNHBMAOU	[-23.0]	[['855_0', '77_0', '80_0', '25_0', '4_0']]
G3	C(C(C(C)O)O)(C(CO)O)=O	IWASYLACXSGJPG	[-32.03]	[['857_0', '77_0', '80_0', '25_0', '4_0']]
G3	C(C(C(CO)(CO)O)O)=O	AVGPOAXYRRIZMM	[12.989999999999998]	[['1008_0', '4_0', '48_0', '6_0']]
G3	C(CO)(C(C(CO)O)O)=O	ZAQJHHRNXZUBTE	[8.35]	[['1010_0', '4_0', '48_0', '6_0']]
G3	C(C(C(C(CO)O)O)O)=O	PYMYPHUHKUWMLA	[8.17]	[['1012_0', '4_0', '48_0', '6_0']]
G3	C(CC(CO)(C(C=O)O)O)=O	IEHDXMKHICIRFU	[-23.000000000000004]	[['1020_0', '4_0', '52_0', '13_0']]
G3	C(C(C(CO)=O)C(CO)O)=O	SSUDYWNAIOLNKR	[-20.92]	[['1022_0', '4_0', '52_0', '13_0']]
G3	C(C(C(C)(C(C=O)O)O)O)=O	LTIXNERYDWMFRC	[-27.400000000000006]	[['1026_0', '4_0', '54_0', '15_0']]
G3	C(C(C(C)(C(CO)O)O)O)=O	VTPHIABIXGEURA	[-30.41]	[['1030_0', '4_0', '57_0', '17_0']]
G3	C(C(CCO)(C(C=O)O)O)=O	FAGPJBHKKUOQAR	[-23.0]	[['1042_0', '4_0', '62_0', '19_0']]
G3	C(C(C(CO)C(CO)O)=O)=O	JOEMRRCMXVASPX	[-20.91]	[['1044_0', '4_0', '62_0', '19_0']]
G3	C(C(C(CO)(CCO)O)O)=O	PDHFWRCDNWXIRJ	[-26.02]	[['1046_0', '4_0', '64_0', '19_0']]
G3	C(CO)(C(CO)C(CO)O)=O	GNQPJPMTQHCZDA	[-23.93]	[['1049_0', '4_0', '64_0', '19_0']]
G3	C(C(C(C(C=O)O)O)O)=O	CGIVHSMOEAEFQI	[-35.06]	[['1056_0', '4_0', '70_0', '21_0']]
G3	C(C(C(CO)(C)O)O)=O	HTPZSALIZDTBIL	[-92.00999999999999]	[['1058_0', '4_0', '70_0', '21_0']]
G3	C(CO)(CC(CO)O)=O	KKLZOXZZESQNKR	[-92.25999999999999]	[['1060_0', '4_0', '70_0', '21_0']]
G3	C(C)(C(C(CO)O)O)=O	IGUZJYCAXLYZEE	[-96.65]	[['1062_0', '4_0', '70_0', '21_0']]
G3	C(C(C(CO)O)C(C=O)O)=O	HIPAGLNATSXMFT	[-18.91]	[['1066_0', '4_0', '74_0', '25_0']]
G3	C(C(CCO)O)(O)=O	UFYGCFHQAXXBCF	[-42.91]	[['1102_0', '62_0', '19_0']]
G3	C(CC(C(O)=O)O)(CCO)=O	KUSWJOPOFIZCSN	[-97.28999999999999]	[['1108_0', '180_0', '11_0']]
G3	C(C(CCC(CO)=O)O)(O)=O	ICELZWMGQRGTFX	[-97.28999999999999]	[['1110_0', '182_0', '11_0']]
G3	C(C(CC(C(C)=O)O)O)(O)=O	LZWYDLFSHVJXCF	[-101.68]	[['1112_0', '184_0', '11_0']]
G3	C(CC(CC(C(O)=O)O)O)=O	SLLURUDMWUFLKC	[-95.28999999999999]	[['1114_0', '186_0', '11_0']]
G3	C(C(CCO)(CC=O)O)(O)=O	FWTFAZWTXINKAL	[-92.65]	[['1116_0', '188_0', '13_0']]
G3	C(C(C)(CC(C=O)O)O)(O)=O	PUJKYDSEIJLNGJ	[-97.03]	[['1118_0', '200_0', '17_0']]
G3	C(C(C=CC(CO)O)O)(O)=O	PEPJGLGUVINFJT	[-56.709999999999994]	[['1120_0', '256_0', '11_0']]
G3	C(C(CC(CO)=O)O)(O)=O	YVXXPGROVYTBAL	[-28.679999999999996]	[['1202_0', '138_0', '17_0']]
G3	C(C(C(C(C)=O)O)O)(O)=O	HDGNQJMIIPXNJZ	[-33.06999999999999]	[['1205_0', '140_0', '19_0']]
G3	C(C(C(C=O)O)O)(O)=O	JYPFTOPPKDHQEW	[-50.16]	[['1210_0', '146_0', '25_0']]
G3	C(C)(C(CO)(C(C=O)O)O)=O	VPNBLFIVNKFHGY	[-42.76]	[['1214_0', '150_0', '17_0']]
G3	C1(C(C(C(CO)C1O)O)O)=O	QJEBIWGZDFAUAU	[-129.28]	[['1287_0', '33_0', '19_0']]
G3	C(C(C(CO)O)=O)(CCO)=O	SABLHQLUOCAHMV	[-43.01]	[['1324_0', '95_0', '19_0']]
G3	C(C(CO)=O)(C(CCO)O)=O	GYSCUAORHOFYBL	[-43.01]	[['1326_0', '95_0', '19_0']]
G3	C(C(C(C(CCO)O)O)=O)=O	OUJNZICMUOLQGP	[-41.01]	[['1329_0', '97_0', '19_0']]
G3	C(C(CO)O)(C(C(C)=O)O)=O	TXOVMBDXFHTOKH	[-47.4]	[['1338_0', '103_0', '23_0']]
G3	C(C(C)O)(C(C(CO)=O)O)=O	PLFONWSYZWJLGP	[-47.4]	[['1340_0', '103_0', '23_0']]
G3	C(C(C(C(C(C)O)O)=O)O)=O	BHIQKDNSGQRBRS	[-45.4]	[['1343_0', '105_0', '23_0']]
G3	C(C(CC(C(CO)O)O)O)=O	KDSPLKNONIUZSZ	[-56.28]	[['1348_0', '113_0', '11_0']]
