Generation	Smiles	Inchi	Path
G5	C(C(C(C)O)C(C)(CO)O)=O	FNSKUBCTEJJSJL	"C(C(C(C)O)C(C)(CO)O)=O
├── C(C)(CO)=O
│   └── C(C)(C(C(C(C(O)=O)=O)O)O)=O
│       ├── C(C(O)=O)(CC(C(C)=O)=O)=O
│       │   └── C(C(C)(CC(C(O)=O)=O)O)(O)=O
│       │       ├── C(C(C)=O)(O)=O
│       │       └── C(C(C)=O)(O)=O
│       └── O
└── C(CC(C)O)=O
    ├── C(C)=O
    │   └── C(C(C)=O)(O)=O
    └── C(C)=O
        └── C(C(C)=O)(O)=O
"
G5	C(CO)(CC(CC(C)O)O)=O	PQZBLBSEVOBJHW	"C(CO)(CC(CC(C)O)O)=O
├── C(C)(CO)=O
│   └── C(C)(C(C(C(C(O)=O)=O)O)O)=O
│       ├── C(C(O)=O)(CC(C(C)=O)=O)=O
│       │   └── C(C(C)(CC(C(O)=O)=O)O)(O)=O
│       │       ├── C(C(C)=O)(O)=O
│       │       └── C(C(C)=O)(O)=O
│       └── O
└── C(CC(C)O)=O
    ├── C(C)=O
    │   └── C(C(C)=O)(O)=O
    └── C(C)=O
        └── C(C(C)=O)(O)=O
"
G5	C(C)(C(C(CC(C)O)O)O)=O	UNRKTQDKLHASOU	"C(C)(C(C(CC(C)O)O)O)=O
├── C(C)(CO)=O
│   └── C(C)(C(C(C(C(O)=O)=O)O)O)=O
│       ├── C(C(O)=O)(CC(C(C)=O)=O)=O
│       │   └── C(C(C)(CC(C(O)=O)=O)O)(O)=O
│       │       ├── C(C(C)=O)(O)=O
│       │       └── C(C(C)=O)(O)=O
│       └── O
└── C(CC(C)O)=O
    ├── C(C)=O
    │   └── C(C(C)=O)(O)=O
    └── C(C)=O
        └── C(C(C)=O)(O)=O
"
G5	C(C(C=O)C(CO)O)(O)=O	PFCUXEAFATZRNA	"C(C(C=O)C(CO)O)(O)=O
├── C(CC(O)=O)=O
│   ├── C(=O)=O
│   │   └── C(C(C)=O)(O)=O
│   └── C(C)=O
│       └── C(C(C)=O)(O)=O
└── C(CO)=O
    └── C(C(C(CO)O)=O)=O
        ├── C(C(CO)=O)=O
        │   └── C(C(CO)O)(O)=O
        │       ├── C(C(C)=O)(O)=O
        │       └── O
        └── C=O
            └── C(C(CO)O)(O)=O
                ├── C(C(C)=O)(O)=O
                └── O
"
G5	C(CC(C(C=O)O)O)(O)=O	MBPXIKBMTLMRLY	"C(CC(C(C=O)O)O)(O)=O
├── C(CC(O)=O)=O
│   ├── C(=O)=O
│   │   └── C(C(C)=O)(O)=O
│   └── C(C)=O
│       └── C(C(C)=O)(O)=O
└── C(CO)=O
    └── C(C(C(CO)O)=O)=O
        ├── C(C(CO)=O)=O
        │   └── C(C(CO)O)(O)=O
        │       ├── C(C(C)=O)(O)=O
        │       └── O
        └── C=O
            └── C(C(CO)O)(O)=O
                ├── C(C(C)=O)(O)=O
                └── O
"
G5	C(C(C=O)C(C(C)O)O)(O)=O	JVPMMIYYFIBFGZ	"C(C(C=O)C(C(C)O)O)(O)=O
├── C(C(C)O)=O
│   └── C(C(C(C(C)O)O)=O)=O
│       ├── C(C(CO)=O)=O
│       │   └── C(C(CO)O)(O)=O
│       │       ├── C(C(C)=O)(O)=O
│       │       └── O
│       └── C(C)=O
│           └── C(C(C)=O)(O)=O
└── C(CC(O)=O)=O
    ├── C(=O)=O
    │   └── C(C(C)=O)(O)=O
    └── C(C)=O
        └── C(C(C)=O)(O)=O
"
G5	C(C(C=O)C(C)(CCO)O)(O)=O	NRDDAFCVUFEVRP	"C(C(C=O)C(C)(CCO)O)(O)=O
├── C(C)(CCO)=O
│   └── C(C(C(C)=O)CO)(O)=O
│       └── C(C(CO)(C(C)O)O)(O)=O
│           ├── C(C(CO)O)(O)=O
│           │   ├── C(C(C)=O)(O)=O
│           │   └── O
│           └── C(C)=O
│               └── C(C(C)=O)(O)=O
└── C(CC(O)=O)=O
    ├── C(=O)=O
    │   └── C(C(C)=O)(O)=O
    └── C(C)=O
        └── C(C(C)=O)(O)=O
"
G5	C(CC(C(C(C)=O)CO)O)(O)=O	WESAHWYMGLPHBS	"C(CC(C(C(C)=O)CO)O)(O)=O
├── C(C)(CCO)=O
│   └── C(C(C(C)=O)CO)(O)=O
│       └── C(C(CO)(C(C)O)O)(O)=O
│           ├── C(C(CO)O)(O)=O
│           │   ├── C(C(C)=O)(O)=O
│           │   └── O
│           └── C(C)=O
│               └── C(C(C)=O)(O)=O
└── C(CC(O)=O)=O
    ├── C(=O)=O
    │   └── C(C(C)=O)(O)=O
    └── C(C)=O
        └── C(C(C)=O)(O)=O
"
G5	C(CC(CC(CCO)=O)O)(O)=O	LQQJVWIZKUEEJC	"C(CC(CC(CCO)=O)O)(O)=O
├── C(C)(CCO)=O
│   └── C(C(C(C)=O)CO)(O)=O
│       └── C(C(CO)(C(C)O)O)(O)=O
│           ├── C(C(CO)O)(O)=O
│           │   ├── C(C(C)=O)(O)=O
│           │   └── O
│           └── C(C)=O
│               └── C(C(C)=O)(O)=O
└── C(CC(O)=O)=O
    ├── C(=O)=O
    │   └── C(C(C)=O)(O)=O
    └── C(C)=O
        └── C(C(C)=O)(O)=O
"
G5	C(C(C=O)C(C)(CO)O)(O)=O	LVLYOLQIVQLEAI	"C(C(C=O)C(C)(CO)O)(O)=O
├── C(C)(CO)=O
│   └── C(C)(C(C(C(C(O)=O)=O)O)O)=O
│       ├── C(C(O)=O)(CC(C(C)=O)=O)=O
│       │   └── C(C(C)(CC(C(O)=O)=O)O)(O)=O
│       │       ├── C(C(C)=O)(O)=O
│       │       └── C(C(C)=O)(O)=O
│       └── O
└── C(CC(O)=O)=O
    ├── C(=O)=O
    │   └── C(C(C)=O)(O)=O
    └── C(C)=O
        └── C(C(C)=O)(O)=O
"
G5	C(CC(CC(CO)=O)O)(O)=O	FDYAXWZTICYNAO	"C(CC(CC(CO)=O)O)(O)=O
├── C(C)(CO)=O
│   └── C(C)(C(C(C(C(O)=O)=O)O)O)=O
│       ├── C(C(O)=O)(CC(C(C)=O)=O)=O
│       │   └── C(C(C)(CC(C(O)=O)=O)O)(O)=O
│       │       ├── C(C(C)=O)(O)=O
│       │       └── C(C(C)=O)(O)=O
│       └── O
└── C(CC(O)=O)=O
    ├── C(=O)=O
    │   └── C(C(C)=O)(O)=O
    └── C(C)=O
        └── C(C(C)=O)(O)=O
"
G5	C(CC(C(C(C)=O)O)O)(O)=O	WTPFIPNGRMUGLS	"C(CC(C(C(C)=O)O)O)(O)=O
├── C(C)(CO)=O
│   └── C(C)(C(C(C(C(O)=O)=O)O)O)=O
│       ├── C(C(O)=O)(CC(C(C)=O)=O)=O
│       │   └── C(C(C)(CC(C(O)=O)=O)O)(O)=O
│       │       ├── C(C(C)=O)(O)=O
│       │       └── C(C(C)=O)(O)=O
│       └── O
└── C(CC(O)=O)=O
    ├── C(=O)=O
    │   └── C(C(C)=O)(O)=O
    └── C(C)=O
        └── C(C(C)=O)(O)=O
"
G5	C(C(C=O)C(C)(C(C)O)O)(O)=O	WBQCSGIFVWRRLN	"C(C(C=O)C(C)(C(C)O)O)(O)=O
├── C(C)(C(C)O)=O
│   └── CC(C(CO)O)O
│       ├── C(CC(C)O)=O
│       │   ├── C(C)=O
│       │   │   └── C(C(C)=O)(O)=O
│       │   └── C(C)=O
│       │       └── C(C(C)=O)(O)=O
│       └── O
└── C(CC(O)=O)=O
    ├── C(=O)=O
    │   └── C(C(C)=O)(O)=O
    └── C(C)=O
        └── C(C(C)=O)(O)=O
"
G5	C(CC(CC(C(C)O)=O)O)(O)=O	YEJJDRLBDBQBDK	"C(CC(CC(C(C)O)=O)O)(O)=O
├── C(C)(C(C)O)=O
│   └── CC(C(CO)O)O
│       ├── C(CC(C)O)=O
│       │   ├── C(C)=O
│       │   │   └── C(C(C)=O)(O)=O
│       │   └── C(C)=O
│       │       └── C(C(C)=O)(O)=O
│       └── O
└── C(CC(O)=O)=O
    ├── C(=O)=O
    │   └── C(C(C)=O)(O)=O
    └── C(C)=O
        └── C(C(C)=O)(O)=O
"
G5	C(C(C=O)C(CO)(CC)O)(O)=O	ADPLNHZUGDEANI	"C(C(C=O)C(CO)(CC)O)(O)=O
├── C(CC(O)=O)=O
│   ├── C(=O)=O
│   │   └── C(C(C)=O)(O)=O
│   └── C(C)=O
│       └── C(C(C)=O)(O)=O
└── C(CO)(CC)=O
    └── CC(C(CO)O)O
        ├── C(CC(C)O)=O
        │   ├── C(C)=O
        │   │   └── C(C(C)=O)(O)=O
        │   └── C(C)=O
        │       └── C(C(C)=O)(O)=O
        └── O
"
G5	C(CC(C(C(CC)=O)O)O)(O)=O	BMESLBABVHNSGL	"C(CC(C(C(CC)=O)O)O)(O)=O
├── C(CC(O)=O)=O
│   ├── C(=O)=O
│   │   └── C(C(C)=O)(O)=O
│   └── C(C)=O
│       └── C(C(C)=O)(O)=O
└── C(CO)(CC)=O
    └── CC(C(CO)O)O
        ├── C(CC(C)O)=O
        │   ├── C(C)=O
        │   │   └── C(C(C)=O)(O)=O
        │   └── C(C)=O
        │       └── C(C(C)=O)(O)=O
        └── O
"
G5	C(CC(C(C(CO)=O)C)O)(O)=O	HXLOYVDKCKSELL	"C(CC(C(C(CO)=O)C)O)(O)=O
├── C(CC(O)=O)=O
│   ├── C(=O)=O
│   │   └── C(C(C)=O)(O)=O
│   └── C(C)=O
│       └── C(C(C)=O)(O)=O
└── C(CO)(CC)=O
    └── CC(C(CO)O)O
        ├── C(CC(C)O)=O
        │   ├── C(C)=O
        │   │   └── C(C(C)=O)(O)=O
        │   └── C(C)=O
        │       └── C(C(C)=O)(O)=O
        └── O
"
G5	C(C(C=O)C(C(CC)O)O)(O)=O	RKJZRPJXKZWIEY	"C(C(C=O)C(C(CC)O)O)(O)=O
├── C(C(CC)O)=O
│   ├── C(C)=CC=O
│   │   └── C(CC(C)O)=O
│   │       ├── C(C)=O
│   │       │   └── C(C(C)=O)(O)=O
│   │       └── C(C)=O
│   │           └── C(C(C)=O)(O)=O
│   └── O
└── C(CC(O)=O)=O
    ├── C(=O)=O
    │   └── C(C(C)=O)(O)=O
    └── C(C)=O
        └── C(C(C)=O)(O)=O
"
G5	C(C(C=O)C(CCCO)O)(O)=O	GJHRZWCATUSOEI	"C(C(C=O)C(CCCO)O)(O)=O
├── C(CC(O)=O)=O
│   ├── C(=O)=O
│   │   └── C(C(C)=O)(O)=O
│   └── C(C)=O
│       └── C(C(C)=O)(O)=O
└── C(CCCO)=O
    ├── C(CC=C)=O
    │   └── C(CC(C)O)=O
    │       ├── C(C)=O
    │       │   └── C(C(C)=O)(O)=O
    │       └── C(C)=O
    │           └── C(C(C)=O)(O)=O
    └── O
"
G5	C(C(C(CC(O)=O)O)CCO)=O	ZPNSECJYFFYQKT	"C(C(C(CC(O)=O)O)CCO)=O
├── C(CC(O)=O)=O
│   ├── C(=O)=O
│   │   └── C(C(C)=O)(O)=O
│   └── C(C)=O
│       └── C(C(C)=O)(O)=O
└── C(CCCO)=O
    ├── C(CC=C)=O
    │   └── C(CC(C)O)=O
    │       ├── C(C)=O
    │       │   └── C(C(C)=O)(O)=O
    │       └── C(C)=O
    │           └── C(C(C)=O)(O)=O
    └── O
"
G5	C(C(C(C(CO)O)O)=O)=O	VDSAQEDKJUSZPS	"C(C(C(C(CO)O)O)=O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(CO)=O
    └── C(C(C(CO)O)=O)=O
        ├── C(C(CO)=O)=O
        │   └── C(C(CO)O)(O)=O
        │       ├── C(C(C)=O)(O)=O
        │       └── O
        └── C=O
            └── C(C(CO)O)(O)=O
                ├── C(C(C)=O)(O)=O
                └── O
"
G5	C(C(CO)(C(C=O)O)O)=O	YAVWISVERGTOHY	"C(C(CO)(C(C=O)O)O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(CO)=O
    └── C(C(C(CO)O)=O)=O
        ├── C(C(CO)=O)=O
        │   └── C(C(CO)O)(O)=O
        │       ├── C(C(C)=O)(O)=O
        │       └── O
        └── C=O
            └── C(C(CO)O)(O)=O
                ├── C(C(C)=O)(O)=O
                └── O
"
G5	C(C(C(C(C(C)O)O)O)=O)=O	JMKYUOVNRCMPDL	"C(C(C(C(C(C)O)O)O)=O)=O
├── C(C(C)O)=O
│   └── C(C(C(C(C)O)O)=O)=O
│       ├── C(C(CO)=O)=O
│       │   └── C(C(CO)O)(O)=O
│       │       ├── C(C(C)=O)(O)=O
│       │       └── O
│       └── C(C)=O
│           └── C(C(C)=O)(O)=O
└── C(C(CO)=O)=O
    └── C(C(CO)O)(O)=O
        ├── C(C(C)=O)(O)=O
        └── O
"
G5	C(C(C(C(C)(CCO)O)O)=O)=O	QADMHSVOUGNDLI	"C(C(C(C(C)(CCO)O)O)=O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(C)(CCO)=O
    └── C(C(C(C)=O)CO)(O)=O
        └── C(C(CO)(C(C)O)O)(O)=O
            ├── C(C(CO)O)(O)=O
            │   ├── C(C(C)=O)(O)=O
            │   └── O
            └── C(C)=O
                └── C(C(C)=O)(O)=O
"
G5	C(C)(C(CO)C(C(CO)=O)O)=O	RRHJWLOBALHHCG	"C(C)(C(CO)C(C(CO)=O)O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(C)(CCO)=O
    └── C(C(C(C)=O)CO)(O)=O
        └── C(C(CO)(C(C)O)O)(O)=O
            ├── C(C(CO)O)(O)=O
            │   ├── C(C(C)=O)(O)=O
            │   └── O
            └── C(C)=O
                └── C(C(C)=O)(O)=O
"
G5	C(C(CO)(C(C(C)=O)CO)O)=O	HNRHUVOTXSIPOO	"C(C(CO)(C(C(C)=O)CO)O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(C)(CCO)=O
    └── C(C(C(C)=O)CO)(O)=O
        └── C(C(CO)(C(C)O)O)(O)=O
            ├── C(C(CO)O)(O)=O
            │   ├── C(C(C)=O)(O)=O
            │   └── O
            └── C(C)=O
                └── C(C(C)=O)(O)=O
"
G5	C(CC(C(CO)=O)O)(CCO)=O	QBQJYZICFSFZRW	"C(CC(C(CO)=O)O)(CCO)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(C)(CCO)=O
    └── C(C(C(C)=O)CO)(O)=O
        └── C(C(CO)(C(C)O)O)(O)=O
            ├── C(C(CO)O)(O)=O
            │   ├── C(C(C)=O)(O)=O
            │   └── O
            └── C(C)=O
                └── C(C(C)=O)(O)=O
"
G5	C(C(CO)(CC(CCO)=O)O)=O	BECJGSCAHSGRRD	"C(C(CO)(CC(CCO)=O)O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(C)(CCO)=O
    └── C(C(C(C)=O)CO)(O)=O
        └── C(C(CO)(C(C)O)O)(O)=O
            ├── C(C(CO)O)(O)=O
            │   ├── C(C(C)=O)(O)=O
            │   └── O
            └── C(C)=O
                └── C(C(C)=O)(O)=O
"
G5	C(C(C(C(CO)(C)O)O)=O)=O	GCLDTTLJYRTVBB	"C(C(C(C(CO)(C)O)O)=O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(C)(CO)=O
    └── C(C)(C(C(C(C(O)=O)=O)O)O)=O
        ├── C(C(O)=O)(CC(C(C)=O)=O)=O
        │   └── C(C(C)(CC(C(O)=O)=O)O)(O)=O
        │       ├── C(C(C)=O)(O)=O
        │       └── C(C(C)=O)(O)=O
        └── O
"
G5	C(CO)(C(CC(CO)=O)O)=O	QORDBZPIKABGJM	"C(CO)(C(CC(CO)=O)O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(C)(CO)=O
    └── C(C)(C(C(C(C(O)=O)=O)O)O)=O
        ├── C(C(O)=O)(CC(C(C)=O)=O)=O
        │   └── C(C(C)(CC(C(O)=O)=O)O)(O)=O
        │       ├── C(C(C)=O)(O)=O
        │       └── C(C(C)=O)(O)=O
        └── O
"
G5	C(C(CO)(CC(CO)=O)O)=O	RHBBDYUCVCIMPI	"C(C(CO)(CC(CO)=O)O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(C)(CO)=O
    └── C(C)(C(C(C(C(O)=O)=O)O)O)=O
        ├── C(C(O)=O)(CC(C(C)=O)=O)=O
        │   └── C(C(C)(CC(C(O)=O)=O)O)(O)=O
        │       ├── C(C(C)=O)(O)=O
        │       └── C(C(C)=O)(O)=O
        └── O
"
G5	C(C)(C(C(C(CO)=O)O)O)=O	KFHNTUHHTDAEOF	"C(C)(C(C(C(CO)=O)O)O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(C)(CO)=O
    └── C(C)(C(C(C(C(O)=O)=O)O)O)=O
        ├── C(C(O)=O)(CC(C(C)=O)=O)=O
        │   └── C(C(C)(CC(C(O)=O)=O)O)(O)=O
        │       ├── C(C(C)=O)(O)=O
        │       └── C(C(C)=O)(O)=O
        └── O
"
G5	C(C(CO)(C(C(C)=O)O)O)=O	KSPZMTWVXVIPRP	"C(C(CO)(C(C(C)=O)O)O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(C)(CO)=O
    └── C(C)(C(C(C(C(O)=O)=O)O)O)=O
        ├── C(C(O)=O)(CC(C(C)=O)=O)=O
        │   └── C(C(C)(CC(C(O)=O)=O)O)(O)=O
        │       ├── C(C(C)=O)(O)=O
        │       └── C(C(C)=O)(O)=O
        └── O
"
G5	C(C(C(C(C)(C(C)O)O)O)=O)=O	JEPVREWHHUPHJC	"C(C(C(C(C)(C(C)O)O)O)=O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(C)(C(C)O)=O
    └── CC(C(CO)O)O
        ├── C(CC(C)O)=O
        │   ├── C(C)=O
        │   │   └── C(C(C)=O)(O)=O
        │   └── C(C)=O
        │       └── C(C(C)=O)(O)=O
        └── O
"
G5	C(CC(C(CO)=O)O)(C(C)O)=O	IINWRBXRAUSRPD	"C(CC(C(CO)=O)O)(C(C)O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(C)(C(C)O)=O
    └── CC(C(CO)O)O
        ├── C(CC(C)O)=O
        │   ├── C(C)=O
        │   │   └── C(C(C)=O)(O)=O
        │   └── C(C)=O
        │       └── C(C(C)=O)(O)=O
        └── O
"
G5	C(C(CO)(CC(C(C)O)=O)O)=O	NLBHRFCNVJXULM	"C(C(CO)(CC(C(C)O)=O)O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(C)(C(C)O)=O
    └── CC(C(CO)O)O
        ├── C(CC(C)O)=O
        │   ├── C(C)=O
        │   │   └── C(C(C)=O)(O)=O
        │   └── C(C)=O
        │       └── C(C(C)=O)(O)=O
        └── O
"
G5	C(C(C(C(CO)(CC)O)O)=O)=O	SCCJXEVWNWYVBF	"C(C(C(C(CO)(CC)O)O)=O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(CO)(CC)=O
    └── CC(C(CO)O)O
        ├── C(CC(C)O)=O
        │   ├── C(C)=O
        │   │   └── C(C(C)=O)(O)=O
        │   └── C(C)=O
        │       └── C(C(C)=O)(O)=O
        └── O
"
G5	C(C(C(C(CC)=O)O)O)(CO)=O	QRYQNVXZYROOPV	"C(C(C(C(CC)=O)O)O)(CO)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(CO)(CC)=O
    └── CC(C(CO)O)O
        ├── C(CC(C)O)=O
        │   ├── C(C)=O
        │   │   └── C(C(C)=O)(O)=O
        │   └── C(C)=O
        │       └── C(C(C)=O)(O)=O
        └── O
"
G5	C(C(CO)(C(C(CC)=O)O)O)=O	BVHBPJJEVXAEEI	"C(C(CO)(C(C(CC)=O)O)O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(CO)(CC)=O
    └── CC(C(CO)O)O
        ├── C(CC(C)O)=O
        │   ├── C(C)=O
        │   │   └── C(C(C)=O)(O)=O
        │   └── C(C)=O
        │       └── C(C(C)=O)(O)=O
        └── O
"
G5	C(CO)(C(C)C(C(CO)=O)O)=O	BAQBSDQQHJICSS	"C(CO)(C(C)C(C(CO)=O)O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(CO)(CC)=O
    └── CC(C(CO)O)O
        ├── C(CC(C)O)=O
        │   ├── C(C)=O
        │   │   └── C(C(C)=O)(O)=O
        │   └── C(C)=O
        │       └── C(C(C)=O)(O)=O
        └── O
"
G5	C(C(CO)(C(C(CO)=O)C)O)=O	BCZGVABHFKOPCX	"C(C(CO)(C(C(CO)=O)C)O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(CO)(CC)=O
    └── CC(C(CO)O)O
        ├── C(CC(C)O)=O
        │   ├── C(C)=O
        │   │   └── C(C(C)=O)(O)=O
        │   └── C(C)=O
        │       └── C(C(C)=O)(O)=O
        └── O
"
G5	C(C(C(C(C(CC)O)O)O)=O)=O	KJOKCNXVFOQKSD	"C(C(C(C(C(CC)O)O)O)=O)=O
├── C(C(CC)O)=O
│   ├── C(C)=CC=O
│   │   └── C(CC(C)O)=O
│   │       ├── C(C)=O
│   │       │   └── C(C(C)=O)(O)=O
│   │       └── C(C)=O
│   │           └── C(C(C)=O)(O)=O
│   └── O
└── C(C(CO)=O)=O
    └── C(C(CO)O)(O)=O
        ├── C(C(C)=O)(O)=O
        └── O
"
G5	C(C(C(C(CCCO)O)O)=O)=O	URXSALIVVWZZJH	"C(C(C(C(CCCO)O)O)=O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(CCCO)=O
    ├── C(CC=C)=O
    │   └── C(CC(C)O)=O
    │       ├── C(C)=O
    │       │   └── C(C(C)=O)(O)=O
    │       └── C(C)=O
    │           └── C(C(C)=O)(O)=O
    └── O
"
G5	C(C(CCO)C(C(CO)=O)O)=O	QJKYXQXPDMJUIN	"C(C(CCO)C(C(CO)=O)O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(CCCO)=O
    ├── C(CC=C)=O
    │   └── C(CC(C)O)=O
    │       ├── C(C)=O
    │       │   └── C(C(C)=O)(O)=O
    │       └── C(C)=O
    │           └── C(C(C)=O)(O)=O
    └── O
"
G5	C(C(CCO)C(C=O)(CO)O)=O	FXNXFGJLIRISIU	"C(C(CCO)C(C=O)(CO)O)=O
├── C(C(CO)=O)=O
│   └── C(C(CO)O)(O)=O
│       ├── C(C(C)=O)(O)=O
│       └── O
└── C(CCCO)=O
    ├── C(CC=C)=O
    │   └── C(CC(C)O)=O
    │       ├── C(C)=O
    │       │   └── C(C(C)=O)(O)=O
    │       └── C(C)=O
    │           └── C(C(C)=O)(O)=O
    └── O
"
G5	C(C(CO)O)(C(CO)O)=O	WXYXERHRDKEISL	"C(C(CO)O)(C(CO)O)=O
├── C(CO)(C(CO)O)=O
│   ├── C(CO)(CO)=O
│   │   ├── C(C(CO)=O)=O
│   │   │   └── C(C(CO)O)(O)=O
│   │   │       ├── C(C(C)=O)(O)=O
│   │   │       └── O
│   │   ├── C=O
│   │   │   └── C(C(CO)O)(O)=O
│   │   │       ├── C(C(C)=O)(O)=O
│   │   │       └── O
│   │   └── O
│   └── C=O
│       └── C(C(CO)O)(O)=O
│           ├── C(C(C)=O)(O)=O
│           └── O
└── C=O
    └── C(C(CO)O)(O)=O
        ├── C(C(C)=O)(O)=O
        └── O
"
G5	C(C(CO)=O)(C(CO)O)=O	ZGAWPUBLHOZZRK	"C(C(CO)=O)(C(CO)O)=O
├── C(C(CO)=O)(CO)=O
│   └── C(C(CO)(CO)O)(O)=O
│       ├── C(C(CO)O)(O)=O
│       │   ├── C(C(C)=O)(O)=O
│       │   └── O
│       └── C=O
│           └── C(C(CO)O)(O)=O
│               ├── C(C(C)=O)(O)=O
│               └── O
└── C=O
    └── C(C(CO)O)(O)=O
        ├── C(C(C)=O)(O)=O
        └── O
"
G5	C(C(C(CO)O)=O)(CCO)=O	SABLHQLUOCAHMV	"C(C(C(CO)O)=O)(CCO)=O
├── C(C(C)=O)(C(CO)O)=O
│   └── C(C(C)(C(CO)O)O)(O)=O
│       ├── C(C(C)(CC=O)O)(O)=O
│       │   ├── C(C(C)=O)(O)=O
│       │   └── C(C)=O
│       │       └── C(C(C)=O)(O)=O
│       └── O
└── C=O
    └── C(C(CO)O)(O)=O
        ├── C(C(C)=O)(O)=O
        └── O
"
G5	C(C(C(C(CO)O)=O)O)=O	VLORFYJTOOVTFQ	"C(C(C(C(CO)O)=O)O)=O
├── C(C(C(CO)=O)O)=O
│   └── C(CO)(C(C(C(C=O)=O)O)O)=O
│       ├── C(C(CO)=O)=O
│       │   └── C(C(CO)O)(O)=O
│       │       ├── C(C(C)=O)(O)=O
│       │       └── O
│       └── C(C(CO)=O)=O
│           └── C(C(CO)O)(O)=O
│               ├── C(C(C)=O)(O)=O
│               └── O
└── C=O
    └── C(C(CO)O)(O)=O
        ├── C(C(C)=O)(O)=O
        └── O
"
G5	C(C(C(CCO)=O)(C)O)(O)=O	QPPHYIAIGSAYFK	"C(C(C(CCO)=O)(C)O)(O)=O
├── C(C(C(C)=O)(C)O)(O)=O
│   └── C(C(C(CC(O)=O)=O)(C)O)(O)=O
│       └── C(C(C)(C(C(C(O)=O)O)O)O)(O)=O
│           ├── C(C(C)(CC(C(O)=O)=O)O)(O)=O
│           │   ├── C(C(C)=O)(O)=O
│           │   └── C(C(C)=O)(O)=O
│           └── O
└── C=O
    └── C(C(CO)O)(O)=O
        ├── C(C(C)=O)(O)=O
        └── O
"
G5	C(C(C(C(C)O)=O)CO)(O)=O	KPBBPIFSOXKSGU	"C(C(C(C(C)O)=O)CO)(O)=O
├── C(CC(C(C)O)=O)(O)=O
│   └── C(C(C(CC(O)=O)=O)(C)O)(O)=O
│       └── C(C(C)(C(C(C(O)=O)O)O)O)(O)=O
│           ├── C(C(C)(CC(C(O)=O)=O)O)(O)=O
│           │   ├── C(C(C)=O)(O)=O
│           │   └── C(C(C)=O)(O)=O
│           └── O
└── C=O
    └── C(C(CO)O)(O)=O
        ├── C(C(C)=O)(O)=O
        └── O
"
