Generation	Smiles	Inchi	Path
G4	C(C(C=O)C(C(C)N)O)(O)=O	HFLUXJZOGQGTKE	"C(C(C=O)C(C(C)N)O)(O)=O
├── C(C(C)N)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(CC(O)=O)=O
    ├── C(CC=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    ├── C=O
    └── O
"
G4	C(C(C=O)C(C)(CN)O)(O)=O	XYKVDMKJLZSYLC	"C(C(C=O)C(C)(CN)O)(O)=O
├── C(C)(CN)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(CC(O)=O)=O
    ├── C(CC=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    ├── C=O
    └── O
"
G4	C(CC(CC(CN)=O)O)(O)=O	OZYWCNGJEHKFOL	"C(CC(CC(CN)=O)O)(O)=O
├── C(C)(CN)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(CC(O)=O)=O
    ├── C(CC=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    ├── C=O
    └── O
"
G4	C(CC(C(C(C)=O)N)O)(O)=O	ZQOIXKRUNXENDL	"C(CC(C(C(C)=O)N)O)(O)=O
├── C(C)(CN)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(CC(O)=O)=O
    ├── C(CC=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    ├── C=O
    └── O
"
G4	C(C(C=O)C(C(N)=C)O)(O)=O	JJOOIKOZACSLRK	"C(C(C=O)C(C(N)=C)O)(O)=O
├── C(CC(O)=O)=O
│   ├── C(CC=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   ├── C=O
│   └── O
└── C=C(C=O)N
    └── C(C(CO)N)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        └── C=O
"
G4	C(C(C=O)C(C=CN)O)(O)=O	VBYAQGTWGZVBSD	"C(C(C=O)C(C=CN)O)(O)=O
├── C(CC(O)=O)=O
│   ├── C(CC=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   ├── C=O
│   └── O
└── C(N)=CC=O
    └── C(C(CN)O)=O
        ├── C(C(CO)O)=O
        │   ├── C(CO)=O
        │   └── C=O
        └── N
"
G4	C(C(C=O)C(CCN)O)(O)=O	XKDCPGIWRVCPDR	"C(C(C=O)C(CCN)O)(O)=O
├── C(CC(O)=O)=O
│   ├── C(CC=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   ├── C=O
│   └── O
└── C(CCN)=O
    ├── C(CC=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(C(C(CC(O)=O)O)CN)=O	GUUSPFUDGSBIHH	"C(C(C(CC(O)=O)O)CN)=O
├── C(CC(O)=O)=O
│   ├── C(CC=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   ├── C=O
│   └── O
└── C(CCN)=O
    ├── C(CC=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(C(CC(C(C)N)O)=O)(O)=O	VRJGWQMSXAEONF	"C(C(CC(C(C)N)O)=O)(O)=O
├── C(C(C)=O)(O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   ├── C=O
│   └── O
└── C(C(C)N)=O
    ├── C(C(C)=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(C(CC(C)(CN)O)=O)(O)=O	CLOLOYXKNPIPQZ	"C(C(CC(C)(CN)O)=O)(O)=O
├── C(C(C)=O)(O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   ├── C=O
│   └── O
└── C(C)(CN)=O
    ├── C(C(C)=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(C(C)(CC(CN)=O)O)(O)=O	XJNVPMKOPATPGK	"C(C(C)(CC(CN)=O)O)(O)=O
├── C(C(C)=O)(O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   ├── C=O
│   └── O
└── C(C)(CN)=O
    ├── C(C(C)=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(C(C)(C(C(C)=O)N)O)(O)=O	NRRAHNSPZBWAAI	"C(C(C)(C(C(C)=O)N)O)(O)=O
├── C(C(C)=O)(O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   ├── C=O
│   └── O
└── C(C)(CN)=O
    ├── C(C(C)=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C=C(C(CC(C(O)=O)=O)O)N	WDDAOFZVPZEWRK	"C=C(C(CC(C(O)=O)=O)O)N
├── C(C(C)=O)(O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   ├── C=O
│   └── O
└── C=C(C=O)N
    └── C(C(CO)N)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        └── C=O
"
G4	C(N)=CC(CC(C(O)=O)=O)O	BZBNMSFJLJVGRV	"C(N)=CC(CC(C(O)=O)=O)O
├── C(C(C)=O)(O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   ├── C=O
│   └── O
└── C(N)=CC=O
    └── C(C(CN)O)=O
        ├── C(C(CO)O)=O
        │   ├── C(CO)=O
        │   └── C=O
        └── N
"
G4	C(C(CC(CCN)O)=O)(O)=O	TYEJFKNCBKPVLR	"C(C(CC(CCN)O)=O)(O)=O
├── C(C(C)=O)(O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   ├── C=O
│   └── O
└── C(CCN)=O
    ├── C(CC=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(C(CN)C(C(O)=O)(C)O)=O	JQCLWWUVYIEGKA	"C(C(CN)C(C(O)=O)(C)O)=O
├── C(C(C)=O)(O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   ├── C=O
│   └── O
└── C(CCN)=O
    ├── C(CC=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(C(C(CCO)=O)N)(O)=O	KOTVUCJDZSGCDH	"C(C(C(CCO)=O)N)(O)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(CN)(CCO)=O
    ├── C(C(CCO)=O)=O
    │   └── C(C(C(CO)O)O)=O
    │       ├── C(CO)=O
    │       └── C(CO)=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(C(C(CN)=O)CO)(O)=O	DSHLLRWAAWSBLK	"C(C(C(CN)=O)CO)(O)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(CN)(CCO)=O
    ├── C(C(CCO)=O)=O
    │   └── C(C(C(CO)O)O)=O
    │       ├── C(CO)=O
    │       └── C(CO)=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(C(C(CC(C=O)N)=O)O)(O)=O	BZEUUBSKXVRQCK	"C(C(C(CC(C=O)N)=O)O)(O)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(C(CC(CO)=O)N)=O
    └── C(C(C(C(CO)O)O)N)=O
        ├── C(C(CO)O)=O
        │   ├── C(CO)=O
        │   └── C=O
        └── C(CN)=O
            ├── C(CO)=O
            └── N
"
G4	C(C(C(CO)=O)C(C=O)N)(O)=O	JGSVBHYGMNGRGH	"C(C(C(CO)=O)C(C=O)N)(O)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(C(CC(CO)=O)N)=O
    └── C(C(C(C(CO)O)O)N)=O
        ├── C(C(CO)O)=O
        │   ├── C(CO)=O
        │   └── C=O
        └── C(CN)=O
            ├── C(CO)=O
            └── N
"
G4	C(C(C(C(C=O)N)=O)CO)(O)=O	BACAMMFNHUDJBH	"C(C(C(C(C=O)N)=O)CO)(O)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(C(C(CCO)=O)N)=O
    └── C(C(C(C(CO)O)O)N)=O
        ├── C(C(CO)O)=O
        │   ├── C(CO)=O
        │   └── C=O
        └── C(CN)=O
            ├── C(CO)=O
            └── N
"
G4	C(C(C(C(C(O)=O)N)=O)CO)=O	HHVNRSAZYZOKHB	"C(C(C(C(C(O)=O)N)=O)CO)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(C(C(CN)=O)CO)=O
    └── C(C(CO)(C(CN)O)O)=O
        ├── C(C(CO)O)=O
        │   ├── C(CO)=O
        │   └── C=O
        └── C(CN)=O
            ├── C(CO)=O
            └── N
"
G4	C(CC(C(C(O)=O)N)=O)(O)=O	ZDOIEZAFQAGNKJ	"C(CC(C(C(O)=O)N)=O)(O)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(CC(CN)=O)(O)=O
    └── C(C(C(CN)O)O)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        └── C(CO)(O)=O
            ├── C(CO)=O
            ├── C=O
            └── O
"
G4	C(C(C(O)=O)C(CN)=O)(O)=O	CVQFMLJENGHGDP	"C(C(C(O)=O)C(CN)=O)(O)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(CC(CN)=O)(O)=O
    └── C(C(C(CN)O)O)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        └── C(CO)(O)=O
            ├── C(CO)=O
            ├── C=O
            └── O
"
G4	C(C(C(C(O)=O)=O)CN)(O)=O	WTHSWXWHWQNRER	"C(C(C(C(O)=O)=O)CN)(O)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(C(O)=O)(CCN)=O
    └── C(C(C(CN)O)O)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        └── C(CO)(O)=O
            ├── C(CO)=O
            ├── C=O
            └── O
"
G4	C(C(C=O)NCC(CO)N)(O)=O	DPWUUGZMBOBJCE	"C(C(C=O)NCC(CO)N)(O)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(CNCC(CO)N)=O
    ├── C(CN)(O)=O
    │   ├── C(CN)=O
    │   │   ├── C(CO)=O
    │   │   └── N
    │   ├── C=O
    │   └── O
    └── C(CNCC(CO)=O)=O
        ├── C(C(CO)O)=O
        │   ├── C(CO)=O
        │   └── C=O
        └── C(CN)=O
            ├── C(CO)=O
            └── N
"
G4	C(C(C(CNCCN)=O)O)(O)=O	SEHSITAKUVHIPQ	"C(C(C(CNCCN)=O)O)(O)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(CO)(CNCCN)=O
    ├── C(CN)(O)=O
    │   ├── C(CN)=O
    │   │   ├── C(CO)=O
    │   │   └── N
    │   ├── C=O
    │   └── O
    └── C(CNCC(CO)=O)=O
        ├── C(C(CO)O)=O
        │   ├── C(CO)=O
        │   └── C=O
        └── C(CN)=O
            ├── C(CO)=O
            └── N
"
G4	C(C(C(CO)=O)NCCN)(O)=O	YQZCRSOMYYRLCF	"C(C(C(CO)=O)NCCN)(O)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(CO)(CNCCN)=O
    ├── C(CN)(O)=O
    │   ├── C(CN)=O
    │   │   ├── C(CO)=O
    │   │   └── N
    │   ├── C=O
    │   └── O
    └── C(CNCC(CO)=O)=O
        ├── C(C(CO)O)=O
        │   ├── C(CO)=O
        │   └── C=O
        └── C(CN)=O
            ├── C(CO)=O
            └── N
"
G4	C(C(C(O)=O)NCCN)=O	OLYQLJAWKGLSCK	"C(C(C(O)=O)NCCN)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(CNCCN)=O
    ├── C(CN)(O)=O
    │   ├── C(CN)=O
    │   │   ├── C(CO)=O
    │   │   └── N
    │   ├── C=O
    │   └── O
    └── C(CNCC=O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        └── C(CO)=O
"
G4	C(C(C(CO)=O)CN)(O)=O	DYDNSQVAFYPSPI	"C(C(C(CO)=O)CN)(O)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(CO)(CCN)=O
    ├── C(CC(CO)=O)=O
    │   └── C(C(C(CO)O)O)=O
    │       ├── C(CO)=O
    │       └── C(CO)=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(C(C(CCN)=O)O)(O)=O	PIYMPTHMTNWOOE	"C(C(C(CCN)=O)O)(O)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(CO)(CCN)=O
    ├── C(CC(CO)=O)=O
    │   └── C(C(C(CO)O)O)=O
    │       ├── C(CO)=O
    │       └── C(CO)=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(C(C=O)C(CO)N)(O)=O	HZLNIRKJWYOLJN	"C(C(C=O)C(CO)N)(O)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(CC(CO)N)=O
    ├── C(CC(CO)=O)=O
    │   └── C(C(C(CO)O)O)=O
    │       ├── C(CO)=O
    │       └── C(CO)=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(CC(C(CN)O)=O)(O)=O	RKXTVMFDNYICFU	"C(CC(C(CN)O)=O)(O)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(C)(C(CN)O)=O
    ├── C(C(C(C)=O)O)=O
    │   └── C(C(C(CO)O)O)=O
    │       ├── C(CO)=O
    │       └── C(CO)=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(C(C=O)NCC(CN)O)(O)=O	NDNIWQPAQOGBLP	"C(C(C=O)NCC(CN)O)(O)=O
├── C(=O)=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(CNCC(CN)O)=O
    ├── C(C(CNCC=O)O)=O
    │   ├── C(C(CO)O)=O
    │   │   ├── C(CO)=O
    │   │   └── C=O
    │   └── C(CN)=O
    │       ├── C(CO)=O
    │       └── N
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(CN)(CC(C(C)N)O)=O	AJBDFBHJPIRGAQ	"C(CN)(CC(C(C)N)O)=O
├── C(C(C)N)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(C)(CN)=O
    ├── C(C(C)=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(C)(C(C(C(C)N)O)N)=O	ZHOXRGYYXYBJAQ	"C(C)(C(C(C(C)N)O)N)=O
├── C(C(C)N)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(C)(CN)=O
    ├── C(C(C)=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C1(C(C(C(C)N)O)OCC1O)=O	PFMRXUJMYUPZIY	"C1(C(C(C(C)N)O)OCC1O)=O
├── C(C(C)N)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C1(COCC1O)=O
    └── C1C(C(C(O)O1)O)O
        └── C(C(C(CO)O)O)=O
            ├── C(CO)=O
            └── C(CO)=O
"
G4	C1(C(O)OCC1C(C(C)N)O)=O	HJXFHXNQXRNAQM	"C1(C(O)OCC1C(C(C)N)O)=O
├── C(C(C)N)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C1(C(O)OCC1)=O
    └── C1C(C(C(O)O1)O)O
        └── C(C(C(CO)O)O)=O
            ├── C(CO)=O
            └── C(CO)=O
"
G4	C1(COC(C1C(C(C)N)O)O)=O	OGPCVJVOMQTJLM	"C1(COC(C1C(C(C)N)O)O)=O
├── C(C(C)N)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C1(COC(C1)O)=O
    └── C1C(C(C(O)O1)O)O
        └── C(C(C(CO)O)O)=O
            ├── C(CO)=O
            └── C(CO)=O
"
G4	C1(C(C(C(C)N)O)OC(C1)O)=O	HCPBNGYUPMKMGZ	"C1(C(C(C(C)N)O)OC(C1)O)=O
├── C(C(C)N)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C1(COC(C1)O)=O
    └── C1C(C(C(O)O1)O)O
        └── C(C(C(CO)O)O)=O
            ├── C(CO)=O
            └── C(CO)=O
"
G4	C(C(CN)C(C(C)N)O)=O	MCCPDOTWIJHNLR	"C(C(CN)C(C(C)N)O)=O
├── C(C(C)N)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(CCN)=O
    ├── C(CC=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(CN)(CC(CN)(C)O)=O	RMYKQFSJJKCFRE	"C(CN)(CC(CN)(C)O)=O
├── C(C)(CN)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(C)(CN)=O
    ├── C(C(C)=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(C)(C(C(CN)(C)O)N)=O	IKISMHMAVGGSCO	"C(C)(C(C(CN)(C)O)N)=O
├── C(C)(CN)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C(C)(CN)=O
    ├── C(C(C)=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    └── C(CN)(O)=O
        ├── C(CN)=O
        │   ├── C(CO)=O
        │   └── N
        ├── C=O
        └── O
"
G4	C(CN)(CC1(COCC1O)O)=O	LEUVPTNYQVLNFC	"C(CN)(CC1(COCC1O)O)=O
├── C(C)(CN)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C1(COCC1O)=O
    └── C1C(C(C(O)O1)O)O
        └── C(C(C(CO)O)O)=O
            ├── C(CO)=O
            └── C(CO)=O
"
G4	C(C)(C(C1(COCC1O)O)N)=O	IUJLDDHBKSZART	"C(C)(C(C1(COCC1O)O)N)=O
├── C(C)(CN)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C1(COCC1O)=O
    └── C1C(C(C(O)O1)O)O
        └── C(C(C(CO)O)O)=O
            ├── C(CO)=O
            └── C(CO)=O
"
G4	C1(C(C(C)(CN)O)OCC1O)=O	RRDFCTJXSHOUQM	"C1(C(C(C)(CN)O)OCC1O)=O
├── C(C)(CN)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C1(COCC1O)=O
    └── C1C(C(C(O)O1)O)O
        └── C(C(C(CO)O)O)=O
            ├── C(CO)=O
            └── C(CO)=O
"
G4	C(CN)(CC1(C(O)OCC1)O)=O	XQRPFDZNBZCEBB	"C(CN)(CC1(C(O)OCC1)O)=O
├── C(C)(CN)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C1(C(O)OCC1)=O
    └── C1C(C(C(O)O1)O)O
        └── C(C(C(CO)O)O)=O
            ├── C(CO)=O
            └── C(CO)=O
"
G4	C(C)(C(C1(C(O)OCC1)O)N)=O	NDBCNAGYOJXEMM	"C(C)(C(C1(C(O)OCC1)O)N)=O
├── C(C)(CN)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C1(C(O)OCC1)=O
    └── C1C(C(C(O)O1)O)O
        └── C(C(C(CO)O)O)=O
            ├── C(CO)=O
            └── C(CO)=O
"
G4	C1(C(O)OCC1C(C)(CN)O)=O	QSCYUHDVWYQTBD	"C1(C(O)OCC1C(C)(CN)O)=O
├── C(C)(CN)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CO)O)=O
│   │       ├── C(CO)=O
│   │       └── C=O
│   └── C(CN)(O)=O
│       ├── C(CN)=O
│       │   ├── C(CO)=O
│       │   └── N
│       ├── C=O
│       └── O
└── C1(C(O)OCC1)=O
    └── C1C(C(C(O)O1)O)O
        └── C(C(C(CO)O)O)=O
            ├── C(CO)=O
            └── C(CO)=O
"
