Generation	Smiles	Inchi
G4	C1(C(C(C(C(C1)O)=O)CO)O)=O	SXWMINGTHUABIK
G4	C1(C(CO)C(C=O)(CC1O)O)=O	LMGIZDHHGOFZPU
G4	C(C1(C(CO)C(C(C1)=O)O)O)=O	TXXBHPYMVGOHPZ
G4	C1(C(C(C(C)(C1CO)O)O)O)=O	GXODTHGOIRSZCQ
G4	C1(C(C(C(CCO)(C1)O)O)O)=O	DGUJHHJEQTUCMI
G4	C1(C(C(C)(C(C1CO)O)O)O)=O	KWXJFAZQJKBMFG
G4	C1(C(C(CO)C(CO)(C1)O)O)=O	WHXBUFBEZWEBJI
G4	C1(C(C(C(C1)O)(C)O)O)=O	WITWJPRCSAPDOB
G4	C1(C(CC(CO)(C1)O)O)=O	RFTWLCJSZAMEGX
G4	C1(C(C(C(C)(C1)O)O)O)=O	GXCKVNPQYMMLSY
G4	C(C1C(C(CC(C1O)=O)O)O)=O	GMRKEEHCNPHRFK
G4	C(C1C(C(CC1(C=O)O)O)O)=O	FIGJQDXEZHVUOS
G4	C(C(C1C(C(CC1O)O)O)=O)=O	LXEPBSPLUZYIKY
G4	C1(C(C(C(C1)O)C(C=O)O)O)=O	IRXAXBQTRSAYJV
G4	C(C1C(C(C(C1O)O)O)=O)=O	YWMHEJKIEFCJJV
G4	C1(C(C(CO)(CC(C1)O)O)O)=O	SQMRVQOKNRCTJH
G4	C1(C(C(CC(CO)(C1)O)O)O)=O	YZMXCBDBLMCWHI
G4	C1(C(C(C)(C(C(C1)O)O)O)O)=O	DNVYPADLNRKKKZ
G4	C1(C(C(CC(C1)O)O)O)=O	CZMTWXOIKCDEOJ
G4	C1(C(C(C(C(C)(C1)O)O)O)O)=O	DZDQCIVAYZUALQ
G4	C1(C(C(C(C1C(C)O)O)O)O)=O	FLGFEDFPUSIHFO
G4	C(C1C(C(CC1(CO)O)O)O)=O	UCSMSJANAMMOML
G4	C(CO)(C1C(C(CC1O)O)O)=O	VVXDOCTVPWXEKT
G4	C1(C(C(CC(C(C1)O)O)O)O)=O	YIIYTJROCKPNRE
G4	C1(C(CO)C(C(C1CO)=O)O)=O	OTWSFWOBFMEMKE
G4	C1(C(C(C(C(CO)C1)=O)O)O)=O	KGLDCUXCDWKUCK
G4	C(C1(C(CO)CC(C1O)=O)O)=O	BBKQOCALUBQPHW
G4	C(C1(CC(C(C1O)=O)CO)O)=O	KHZIHNVGJVJSTH
G4	C(C1C(C(C(C1O)=O)CO)O)=O	QIEUDWQTLABOOV
G4	C1(C(C(CO)C(C1CO)O)=O)=O	BZZSNLCDQCKRKA
G4	C1(C(CO)C(C(C(C1)=O)O)O)=O	RMKYXKRKXPRFLT
G4	C1(CC(C(C(C1CO)=O)O)O)=O	CTEFDYZIMHOJHA
G4	C1(C(CO)C(CC(C1O)=O)O)=O	QCQZJTKBXRNOMT
G4	C(C1C(C(C(CO)C1O)O)=O)=O	WDJFEZWNOLVBRS
G4	C1(C(CO)C(C=O)C(C1O)O)=O	SWJRCEWGKUKTBM
G4	C1(C(CC(C(C1CO)O)O)=O)=O	KJZFCVIJSHGLPS
